MasterTrialID,Scene,ComparisonType,RefFilename,RefPath,Vid1_Filename,Vid1_Metric,Vid1_Level,Vid1_Path,Vid2_Filename,Vid2_Metric,Vid2_Level,Vid2_Path
390,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_judder_level2.mp4,bistro_exterior_noise_colors_level2.mp4,noise_colors,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_noise_colors_level2.mp4
391,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_judder_level2.mp4,bistro_exterior_restir_level0.mp4,restir,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_restir_level0.mp4
392,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_judder_level2.mp4,bistro_exterior_restir_level1.mp4,restir,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_restir_level1.mp4
393,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_judder_level2.mp4,bistro_exterior_restir_level2.mp4,restir,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_restir_level2.mp4
394,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_judder_level2.mp4,bistro_exterior_stutter_level0.mp4,stutter,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_stutter_level0.mp4
395,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_judder_level2.mp4,bistro_exterior_stutter_level1.mp4,stutter,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_stutter_level1.mp4
396,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_judder_level2.mp4,bistro_exterior_stutter_level2.mp4,stutter,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_stutter_level2.mp4
397,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_judder_level2.mp4,bistro_exterior_temporal-resolution-multiplexing_level0.mp4,temporal-resolution-multiplexing,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_temporal-resolution-multiplexing_level0.mp4
398,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_judder_level2.mp4,bistro_exterior_temporal-resolution-multiplexing_level1.mp4,temporal-resolution-multiplexing,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_temporal-resolution-multiplexing_level1.mp4
399,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_judder_level2.mp4,judder,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_judder_level2.mp4,bistro_exterior_temporal-resolution-multiplexing_level2.mp4,temporal-resolution-multiplexing,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_temporal-resolution-multiplexing_level2.mp4
400,bistro_exterior,INTRA-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level0.mp4,bistro_exterior_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level1.mp4
401,bistro_exterior,INTRA-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level0.mp4,bistro_exterior_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level2.mp4
402,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level0.mp4,bistro_exterior_motion_resolution_level0.mp4,motion_resolution,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level0.mp4
403,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level0.mp4,bistro_exterior_motion_resolution_level1.mp4,motion_resolution,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level1.mp4
404,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level0.mp4,bistro_exterior_motion_resolution_level2.mp4,motion_resolution,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level2.mp4
405,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level0.mp4,bistro_exterior_noise_colors_level0.mp4,noise_colors,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_noise_colors_level0.mp4
406,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level0.mp4,bistro_exterior_noise_colors_level1.mp4,noise_colors,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_noise_colors_level1.mp4
407,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level0.mp4,bistro_exterior_noise_colors_level2.mp4,noise_colors,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_noise_colors_level2.mp4
408,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level0.mp4,bistro_exterior_restir_level0.mp4,restir,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_restir_level0.mp4
409,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level0.mp4,bistro_exterior_restir_level1.mp4,restir,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_restir_level1.mp4
410,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level0.mp4,bistro_exterior_restir_level2.mp4,restir,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_restir_level2.mp4
411,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level0.mp4,bistro_exterior_stutter_level0.mp4,stutter,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_stutter_level0.mp4
412,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level0.mp4,bistro_exterior_stutter_level1.mp4,stutter,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_stutter_level1.mp4
413,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level0.mp4,bistro_exterior_stutter_level2.mp4,stutter,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_stutter_level2.mp4
414,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level0.mp4,bistro_exterior_temporal-resolution-multiplexing_level0.mp4,temporal-resolution-multiplexing,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_temporal-resolution-multiplexing_level0.mp4
415,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level0.mp4,bistro_exterior_temporal-resolution-multiplexing_level1.mp4,temporal-resolution-multiplexing,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_temporal-resolution-multiplexing_level1.mp4
416,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level0.mp4,motion_noise,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level0.mp4,bistro_exterior_temporal-resolution-multiplexing_level2.mp4,temporal-resolution-multiplexing,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_temporal-resolution-multiplexing_level2.mp4
417,bistro_exterior,INTRA-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level1.mp4,bistro_exterior_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level2.mp4
418,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level1.mp4,bistro_exterior_motion_resolution_level0.mp4,motion_resolution,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level0.mp4
419,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level1.mp4,bistro_exterior_motion_resolution_level1.mp4,motion_resolution,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level1.mp4
420,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level1.mp4,bistro_exterior_motion_resolution_level2.mp4,motion_resolution,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level2.mp4
421,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level1.mp4,bistro_exterior_noise_colors_level0.mp4,noise_colors,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_noise_colors_level0.mp4
422,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level1.mp4,bistro_exterior_noise_colors_level1.mp4,noise_colors,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_noise_colors_level1.mp4
423,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level1.mp4,bistro_exterior_noise_colors_level2.mp4,noise_colors,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_noise_colors_level2.mp4
424,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level1.mp4,bistro_exterior_restir_level0.mp4,restir,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_restir_level0.mp4
425,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level1.mp4,bistro_exterior_restir_level1.mp4,restir,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_restir_level1.mp4
426,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level1.mp4,bistro_exterior_restir_level2.mp4,restir,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_restir_level2.mp4
427,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level1.mp4,bistro_exterior_stutter_level0.mp4,stutter,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_stutter_level0.mp4
428,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level1.mp4,bistro_exterior_stutter_level1.mp4,stutter,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_stutter_level1.mp4
429,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level1.mp4,bistro_exterior_stutter_level2.mp4,stutter,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_stutter_level2.mp4
430,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level1.mp4,bistro_exterior_temporal-resolution-multiplexing_level0.mp4,temporal-resolution-multiplexing,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_temporal-resolution-multiplexing_level0.mp4
431,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level1.mp4,bistro_exterior_temporal-resolution-multiplexing_level1.mp4,temporal-resolution-multiplexing,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_temporal-resolution-multiplexing_level1.mp4
432,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level1.mp4,motion_noise,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level1.mp4,bistro_exterior_temporal-resolution-multiplexing_level2.mp4,temporal-resolution-multiplexing,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_temporal-resolution-multiplexing_level2.mp4
433,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level2.mp4,bistro_exterior_motion_resolution_level0.mp4,motion_resolution,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level0.mp4
434,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level2.mp4,bistro_exterior_motion_resolution_level1.mp4,motion_resolution,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level1.mp4
435,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level2.mp4,bistro_exterior_motion_resolution_level2.mp4,motion_resolution,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level2.mp4
436,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level2.mp4,bistro_exterior_noise_colors_level0.mp4,noise_colors,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_noise_colors_level0.mp4
437,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level2.mp4,bistro_exterior_noise_colors_level1.mp4,noise_colors,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_noise_colors_level1.mp4
438,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level2.mp4,bistro_exterior_noise_colors_level2.mp4,noise_colors,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_noise_colors_level2.mp4
439,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level2.mp4,bistro_exterior_restir_level0.mp4,restir,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_restir_level0.mp4
440,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level2.mp4,bistro_exterior_restir_level1.mp4,restir,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_restir_level1.mp4
441,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level2.mp4,bistro_exterior_restir_level2.mp4,restir,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_restir_level2.mp4
442,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level2.mp4,bistro_exterior_stutter_level0.mp4,stutter,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_stutter_level0.mp4
443,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level2.mp4,bistro_exterior_stutter_level1.mp4,stutter,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_stutter_level1.mp4
444,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level2.mp4,bistro_exterior_stutter_level2.mp4,stutter,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_stutter_level2.mp4
445,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level2.mp4,bistro_exterior_temporal-resolution-multiplexing_level0.mp4,temporal-resolution-multiplexing,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_temporal-resolution-multiplexing_level0.mp4
446,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level2.mp4,bistro_exterior_temporal-resolution-multiplexing_level1.mp4,temporal-resolution-multiplexing,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_temporal-resolution-multiplexing_level1.mp4
447,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_noise_level2.mp4,motion_noise,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_noise_level2.mp4,bistro_exterior_temporal-resolution-multiplexing_level2.mp4,temporal-resolution-multiplexing,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_temporal-resolution-multiplexing_level2.mp4
448,bistro_exterior,INTRA-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_resolution_level0.mp4,motion_resolution,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level0.mp4,bistro_exterior_motion_resolution_level1.mp4,motion_resolution,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level1.mp4
449,bistro_exterior,INTRA-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_resolution_level0.mp4,motion_resolution,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level0.mp4,bistro_exterior_motion_resolution_level2.mp4,motion_resolution,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level2.mp4
450,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_resolution_level0.mp4,motion_resolution,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level0.mp4,bistro_exterior_noise_colors_level0.mp4,noise_colors,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_noise_colors_level0.mp4
451,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_resolution_level0.mp4,motion_resolution,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level0.mp4,bistro_exterior_noise_colors_level1.mp4,noise_colors,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_noise_colors_level1.mp4
452,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_resolution_level0.mp4,motion_resolution,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level0.mp4,bistro_exterior_noise_colors_level2.mp4,noise_colors,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_noise_colors_level2.mp4
453,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_resolution_level0.mp4,motion_resolution,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level0.mp4,bistro_exterior_restir_level0.mp4,restir,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_restir_level0.mp4
454,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_resolution_level0.mp4,motion_resolution,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level0.mp4,bistro_exterior_restir_level1.mp4,restir,level1,/home/jv495/Datasets/GAIM240/bistro_exterior_restir_level1.mp4
455,bistro_exterior,INTER-DISTORTION,bistro_exterior_reference.mp4,/home/jv495/Datasets/GAIM240/bistro_exterior_reference.mp4,bistro_exterior_motion_resolution_level0.mp4,motion_resolution,level0,/home/jv495/Datasets/GAIM240/bistro_exterior_motion_resolution_level0.mp4,bistro_exterior_restir_level2.mp4,restir,level2,/home/jv495/Datasets/GAIM240/bistro_exterior_restir_level2.mp4
