SubjectID,TrialNumber,Scene,LeftCondition,RightCondition,ChosenSide,ChosenCondition,RejectedCondition,ResponseTime_sec,PresentationFPS
ali,17,bistro_exterior,bistro_exterior:stutter_level0,bistro_exterior:noise_colors_level0,RIGHT,bistro_exterior:noise_colors_level0,bistro_exterior:stutter_level0,8.2717,239.98
ali,18,landscape,landscape:dlss_rr_level2,landscape:motion_resolution_level0,RIGHT,landscape:motion_resolution_level0,landscape:dlss_rr_level2,8.6969,239.98
ali,19,marbles,marbles:temporal-resolution-multiplexing_level1,marbles:restir_level2,LEFT,marbles:temporal-resolution-multiplexing_level1,marbles:restir_level2,8.1209,240.01
ali,20,landscape,landscape:motion_noise_level0,landscape:judder_level1,RIGHT,landscape:judder_level1,landscape:motion_noise_level0,6.8293,240.0
ali,21,bistro_interior,bistro_interior:dlss_rr_level1,bistro_interior:motion_resolution_level1,LEFT,bistro_interior:dlss_rr_level1,bistro_interior:motion_resolution_level1,6.0924,239.98
ali,22,subway,subway:noise_colors_level0,subway:dlss_rr_level1,LEFT,subway:noise_colors_level0,subway:dlss_rr_level1,6.2675,239.98
ali,23,pink_room,pink_room:temporal-resolution-multiplexing_level2,pink_room:restir_level0,LEFT,pink_room:temporal-resolution-multiplexing_level2,pink_room:restir_level0,5.7924,239.98
ali,24,pink_room,pink_room:dlss_rr_level2,pink_room:noise_colors_level1,RIGHT,pink_room:noise_colors_level1,pink_room:dlss_rr_level2,5.8299,239.98
ali,25,bistro_exterior,bistro_exterior:restir_level2,bistro_exterior:noise_colors_level2,LEFT,bistro_exterior:restir_level2,bistro_exterior:noise_colors_level2,6.7092,239.98
ali,26,bistro_exterior,bistro_exterior:restir_level1,bistro_exterior:duration_flicker_level0,LEFT,bistro_exterior:restir_level1,bistro_exterior:duration_flicker_level0,6.4883,239.98
ali,27,pink_room,pink_room:noise_colors_level1,pink_room:restir_level0,RIGHT,pink_room:restir_level0,pink_room:noise_colors_level1,9.5167,240.01
ali,28,pink_room,pink_room:noise_colors_level1,pink_room:judder_level2,RIGHT,pink_room:judder_level2,pink_room:noise_colors_level1,9.5834,240.01
ali,29,marbles,marbles:stutter_level1,marbles:stutter_level0,RIGHT,marbles:stutter_level0,marbles:stutter_level1,8.8125,240.01
ali,30,bistro_exterior,bistro_exterior:motion_resolution_level1,bistro_exterior:duration_flicker_level2,LEFT,bistro_exterior:motion_resolution_level1,bistro_exterior:duration_flicker_level2,7.3959,240.01
ali,31,attic,attic:dlss_rr_level0,attic:restir_level0,LEFT,attic:dlss_rr_level0,attic:restir_level0,6.8125,240.01
ali,32,zeroday,zeroday:restir_level1,zeroday:temporal-resolution-multiplexing_level2,RIGHT,zeroday:temporal-resolution-multiplexing_level2,zeroday:restir_level1,6.9547,239.99
ali,33,classroom,classroom:judder_level0,classroom:temporal-resolution-multiplexing_level1,RIGHT,classroom:temporal-resolution-multiplexing_level1,classroom:judder_level0,5.9716,239.98
ali,34,zeroday,zeroday:stutter_level2,zeroday:motion_resolution_level2,LEFT,zeroday:stutter_level2,zeroday:motion_resolution_level2,5.4508,239.97
ali,35,pink_room,pink_room:noise_colors_level2,pink_room:judder_level0,RIGHT,pink_room:judder_level0,pink_room:noise_colors_level2,12.4725,239.97
ali,36,landscape,landscape:stutter_level0,landscape:motion_noise_level1,RIGHT,landscape:motion_noise_level1,landscape:stutter_level0,8.9805,239.97
ali,37,zeroday,zeroday:judder_level1,zeroday:duration_flicker_level1,LEFT,zeroday:judder_level1,zeroday:duration_flicker_level1,9.2417,240.0
ali,38,zeroday,zeroday:stutter_level2,zeroday:motion_resolution_level1,LEFT,zeroday:stutter_level2,zeroday:motion_resolution_level1,7.601,239.97
ali,39,bistro_exterior,bistro_exterior:duration_flicker_level1,bistro_exterior:noise_colors_level1,RIGHT,bistro_exterior:noise_colors_level1,bistro_exterior:duration_flicker_level1,7.9259,239.97
ali,40,zeroday,zeroday:stutter_level0,zeroday:noise_colors_level0,RIGHT,zeroday:noise_colors_level0,zeroday:stutter_level0,7.5093,239.97
ali,41,pink_room,pink_room:duration_flicker_level0,pink_room:restir_level2,RIGHT,pink_room:restir_level2,pink_room:duration_flicker_level0,8.072,239.97
ali,42,pink_room,pink_room:duration_flicker_level0,pink_room:restir_level0,RIGHT,pink_room:restir_level0,pink_room:duration_flicker_level0,6.9426,239.98
ali,43,bistro_interior,bistro_interior:stutter_level0,bistro_interior:judder_level0,RIGHT,bistro_interior:judder_level0,bistro_interior:stutter_level0,9.4084,240.01
ali,44,bistro_exterior,bistro_exterior:restir_level0,bistro_exterior:judder_level1,RIGHT,bistro_exterior:judder_level1,bistro_exterior:restir_level0,7.35,240.01
ali,45,bistro_interior,bistro_interior:duration_flicker_level2,bistro_interior:judder_level0,LEFT,bistro_interior:duration_flicker_level2,bistro_interior:judder_level0,6.8507,239.98
ali,46,bistro_interior,bistro_interior:motion_resolution_level0,bistro_interior:stutter_level2,RIGHT,bistro_interior:stutter_level2,bistro_interior:motion_resolution_level0,10.0096,239.98
ali,47,marbles,marbles:temporal-resolution-multiplexing_level2,marbles:dlss_rr_level1,RIGHT,marbles:dlss_rr_level1,marbles:temporal-resolution-multiplexing_level2,8.9131,239.99
ali,48,classroom,classroom:temporal-resolution-multiplexing_level1,classroom:motion_resolution_level0,RIGHT,classroom:motion_resolution_level0,classroom:temporal-resolution-multiplexing_level1,7.7343,239.97
ali,49,marbles,marbles:stutter_level1,marbles:judder_level0,RIGHT,marbles:judder_level0,marbles:stutter_level1,8.5256,239.99
ali,50,classroom,classroom:motion_noise_level2,classroom:duration_flicker_level0,RIGHT,classroom:duration_flicker_level0,classroom:motion_noise_level2,4.7626,239.8
ali,51,attic,attic:motion_noise_level1,attic:stutter_level0,RIGHT,attic:stutter_level0,attic:motion_noise_level1,7.6084,240.01
ali,52,bistro_interior,bistro_interior:dlss_rr_level1,bistro_interior:noise_colors_level2,LEFT,bistro_interior:dlss_rr_level1,bistro_interior:noise_colors_level2,10.2375,240.01
ali,53,marbles,marbles:motion_noise_level1,marbles:stutter_level1,RIGHT,marbles:stutter_level1,marbles:motion_noise_level1,7.9625,240.01
ali,54,pink_room,pink_room:duration_flicker_level0,pink_room:motion_noise_level2,RIGHT,pink_room:motion_noise_level2,pink_room:duration_flicker_level0,5.7625,240.01
ali,55,zeroday,zeroday:judder_level0,zeroday:stutter_level0,RIGHT,zeroday:stutter_level0,zeroday:judder_level0,9.7792,240.01
ali,56,subway,subway:noise_colors_level0,subway:judder_level1,RIGHT,subway:judder_level1,subway:noise_colors_level0,7.8042,240.01
ali,57,subway,subway:temporal-resolution-multiplexing_level2,subway:restir_level1,LEFT,subway:temporal-resolution-multiplexing_level2,subway:restir_level1,2.8922,239.97
ali,58,bistro_interior,bistro_interior:judder_level2,bistro_interior:restir_level0,LEFT,bistro_interior:judder_level2,bistro_interior:restir_level0,8.6547,239.99
ali,59,landscape,landscape:stutter_level1,landscape:noise_colors_level2,RIGHT,landscape:noise_colors_level2,landscape:stutter_level1,8.0386,239.97
ali,60,pink_room,pink_room:stutter_level0,pink_room:judder_level1,RIGHT,pink_room:judder_level1,pink_room:stutter_level0,7.4875,240.01
ali,61,bistro_exterior,bistro_exterior:motion_resolution_level1,bistro_exterior:motion_resolution_level2,LEFT,bistro_exterior:motion_resolution_level1,bistro_exterior:motion_resolution_level2,5.4044,240.0
ali,62,attic,attic:temporal-resolution-multiplexing_level2,attic:dlss_rr_level2,RIGHT,attic:dlss_rr_level2,attic:temporal-resolution-multiplexing_level2,13.3667,240.0
ali,63,attic,attic:noise_colors_level0,attic:noise_colors_level1,RIGHT,attic:noise_colors_level1,attic:noise_colors_level0,8.2709,240.01
ali,64,marbles,marbles:judder_level2,marbles:duration_flicker_level2,LEFT,marbles:judder_level2,marbles:duration_flicker_level2,4.6058,239.93
ali,65,landscape,landscape:motion_resolution_level1,landscape:restir_level2,RIGHT,landscape:restir_level2,landscape:motion_resolution_level1,6.426,239.97
ali,66,landscape,landscape:restir_level2,landscape:noise_colors_level0,RIGHT,landscape:noise_colors_level0,landscape:restir_level2,6.6584,240.01
ali,67,zeroday,zeroday:motion_noise_level1,zeroday:judder_level1,RIGHT,zeroday:judder_level1,zeroday:motion_noise_level1,5.9917,240.0
ali,68,zeroday,zeroday:stutter_level2,zeroday:restir_level2,LEFT,zeroday:stutter_level2,zeroday:restir_level2,5.596,240.0
ali,69,subway,subway:noise_colors_level0,subway:temporal-resolution-multiplexing_level0,LEFT,subway:noise_colors_level0,subway:temporal-resolution-multiplexing_level0,7.05,240.01
ali,70,zeroday,zeroday:judder_level1,zeroday:motion_resolution_level0,LEFT,zeroday:judder_level1,zeroday:motion_resolution_level0,7.5792,240.01
ali,71,subway,subway:motion_resolution_level1,subway:temporal-resolution-multiplexing_level1,LEFT,subway:motion_resolution_level1,subway:temporal-resolution-multiplexing_level1,10.5221,239.97
ali,72,bistro_interior,bistro_interior:temporal-resolution-multiplexing_level0,bistro_interior:noise_colors_level0,RIGHT,bistro_interior:noise_colors_level0,bistro_interior:temporal-resolution-multiplexing_level0,5.48,239.97
ali,73,subway,subway:duration_flicker_level2,subway:motion_resolution_level1,LEFT,subway:duration_flicker_level2,subway:motion_resolution_level1,6.0257,239.98
ali,74,bistro_interior,bistro_interior:duration_flicker_level0,bistro_interior:noise_colors_level1,LEFT,bistro_interior:duration_flicker_level0,bistro_interior:noise_colors_level1,9.0345,239.97
ali,75,pink_room,pink_room:noise_colors_level2,pink_room:motion_resolution_level0,RIGHT,pink_room:motion_resolution_level0,pink_room:noise_colors_level2,10.5506,239.99
ali,76,attic,attic:judder_level0,attic:motion_noise_level0,RIGHT,attic:motion_noise_level0,attic:judder_level0,9.4178,239.97
ali,77,classroom,classroom:stutter_level2,classroom:temporal-resolution-multiplexing_level2,RIGHT,classroom:temporal-resolution-multiplexing_level2,classroom:stutter_level2,7.5801,239.98
ali,78,landscape,landscape:restir_level2,landscape:restir_level0,RIGHT,landscape:restir_level0,landscape:restir_level2,7.4792,240.0
ali,79,bistro_exterior,bistro_exterior:motion_resolution_level0,bistro_exterior:stutter_level1,LEFT,bistro_exterior:motion_resolution_level0,bistro_exterior:stutter_level1,7.4334,240.01
ali,80,landscape,landscape:motion_noise_level2,landscape:restir_level1,RIGHT,landscape:restir_level1,landscape:motion_noise_level2,9.072,239.98
ali,81,attic,attic:duration_flicker_level2,attic:duration_flicker_level1,LEFT,attic:duration_flicker_level2,attic:duration_flicker_level1,7.1667,240.01
ali,82,bistro_exterior,bistro_exterior:restir_level2,bistro_exterior:motion_noise_level2,RIGHT,bistro_exterior:motion_noise_level2,bistro_exterior:restir_level2,7.5292,240.01
ali,83,classroom,classroom:restir_level0,classroom:restir_level1,LEFT,classroom:restir_level0,classroom:restir_level1,6.2417,240.01
ali,84,marbles,marbles:stutter_level1,marbles:motion_noise_level0,LEFT,marbles:stutter_level1,marbles:motion_noise_level0,9.4959,240.0
ali,85,attic,attic:judder_level1,attic:motion_noise_level1,LEFT,attic:judder_level1,attic:motion_noise_level1,6.5709,240.01
ali,86,attic,attic:duration_flicker_level2,attic:dlss_rr_level1,LEFT,attic:duration_flicker_level2,attic:dlss_rr_level1,6.1007,239.83
ali,87,marbles,marbles:judder_level2,marbles:temporal-resolution-multiplexing_level1,LEFT,marbles:judder_level2,marbles:temporal-resolution-multiplexing_level1,7.9542,240.01
ali,88,landscape,landscape:temporal-resolution-multiplexing_level2,landscape:restir_level2,RIGHT,landscape:restir_level2,landscape:temporal-resolution-multiplexing_level2,13.2375,240.0
ali,89,bistro_interior,bistro_interior:restir_level1,bistro_interior:dlss_rr_level1,RIGHT,bistro_interior:dlss_rr_level1,bistro_interior:restir_level1,6.8718,239.97
ali,90,zeroday,zeroday:stutter_level0,zeroday:motion_noise_level0,RIGHT,zeroday:motion_noise_level0,zeroday:stutter_level0,8.2219,239.98
ali,91,attic,attic:motion_noise_level2,attic:duration_flicker_level2,LEFT,attic:motion_noise_level2,attic:duration_flicker_level2,4.2381,239.97
ali,92,bistro_exterior,bistro_exterior:duration_flicker_level0,bistro_exterior:motion_noise_level0,RIGHT,bistro_exterior:motion_noise_level0,bistro_exterior:duration_flicker_level0,5.9966,239.98
ali,93,zeroday,zeroday:restir_level1,zeroday:temporal-resolution-multiplexing_level0,RIGHT,zeroday:temporal-resolution-multiplexing_level0,zeroday:restir_level1,6.7218,239.97
ali,94,marbles,marbles:stutter_level1,marbles:noise_colors_level0,RIGHT,marbles:noise_colors_level0,marbles:stutter_level1,12.9518,239.97
ali,95,pink_room,pink_room:motion_resolution_level1,pink_room:motion_resolution_level2,LEFT,pink_room:motion_resolution_level1,pink_room:motion_resolution_level2,7.7171,239.99
ali,96,zeroday,zeroday:motion_resolution_level0,zeroday:judder_level2,RIGHT,zeroday:judder_level2,zeroday:motion_resolution_level0,9.8971,239.98
ali,97,bistro_exterior,bistro_exterior:dlss_rr_level0,bistro_exterior:judder_level0,RIGHT,bistro_exterior:judder_level0,bistro_exterior:dlss_rr_level0,10.9847,239.97
ali,98,attic,attic:duration_flicker_level0,attic:dlss_rr_level0,RIGHT,attic:dlss_rr_level0,attic:duration_flicker_level0,7.9542,240.01
ali,99,marbles,marbles:restir_level0,marbles:motion_noise_level0,RIGHT,marbles:motion_noise_level0,marbles:restir_level0,13.9141,239.98
ali,100,subway,subway:motion_noise_level1,subway:motion_resolution_level1,RIGHT,subway:motion_resolution_level1,subway:motion_noise_level1,7.4084,240.01
ali,101,classroom,classroom:dlss_rr_level0,classroom:temporal-resolution-multiplexing_level1,RIGHT,classroom:temporal-resolution-multiplexing_level1,classroom:dlss_rr_level0,8.4418,240.0
ali,102,zeroday,zeroday:motion_resolution_level0,zeroday:motion_noise_level2,LEFT,zeroday:motion_resolution_level0,zeroday:motion_noise_level2,4.9798,239.98
ali,103,bistro_exterior,bistro_exterior:restir_level1,bistro_exterior:dlss_rr_level1,LEFT,bistro_exterior:restir_level1,bistro_exterior:dlss_rr_level1,9.8546,239.99
ali,104,pink_room,pink_room:judder_level2,pink_room:temporal-resolution-multiplexing_level1,LEFT,pink_room:judder_level2,pink_room:temporal-resolution-multiplexing_level1,7.551,239.97
ali,105,marbles,marbles:stutter_level2,marbles:judder_level2,LEFT,marbles:stutter_level2,marbles:judder_level2,5.6758,239.97
ali,106,subway,subway:restir_level2,subway:restir_level0,RIGHT,subway:restir_level0,subway:restir_level2,9.5045,239.99
ali,107,classroom,classroom:motion_resolution_level1,classroom:motion_resolution_level2,LEFT,classroom:motion_resolution_level1,classroom:motion_resolution_level2,6.9176,239.98
ali,108,landscape,landscape:stutter_level2,landscape:motion_resolution_level0,RIGHT,landscape:motion_resolution_level0,landscape:stutter_level2,7.6297,239.99
ali,109,bistro_interior,bistro_interior:noise_colors_level0,bistro_interior:stutter_level1,LEFT,bistro_interior:noise_colors_level0,bistro_interior:stutter_level1,7.6092,239.98
ali,110,bistro_interior,bistro_interior:temporal-resolution-multiplexing_level2,bistro_interior:duration_flicker_level1,LEFT,bistro_interior:temporal-resolution-multiplexing_level2,bistro_interior:duration_flicker_level1,15.5813,239.97
ali,111,pink_room,pink_room:dlss_rr_level0,pink_room:judder_level2,RIGHT,pink_room:judder_level2,pink_room:dlss_rr_level0,8.0887,239.97
ali,112,landscape,landscape:duration_flicker_level0,landscape:restir_level2,RIGHT,landscape:restir_level2,landscape:duration_flicker_level0,12.6224,239.97
ali,113,zeroday,zeroday:dlss_rr_level0,zeroday:motion_resolution_level0,LEFT,zeroday:dlss_rr_level0,zeroday:motion_resolution_level0,8.1301,239.98
ali,114,attic,attic:restir_level2,attic:dlss_rr_level2,RIGHT,attic:dlss_rr_level2,attic:restir_level2,9.2584,240.0
ali,115,pink_room,pink_room:noise_colors_level1,pink_room:restir_level1,RIGHT,pink_room:restir_level1,pink_room:noise_colors_level1,6.3959,240.01
ali,116,landscape,landscape:restir_level2,landscape:duration_flicker_level1,LEFT,landscape:restir_level2,landscape:duration_flicker_level1,6.6625,240.01
ali,117,landscape,landscape:restir_level2,landscape:judder_level2,LEFT,landscape:restir_level2,landscape:judder_level2,3.7922,239.98
ali,118,bistro_interior,bistro_interior:motion_resolution_level0,bistro_interior:dlss_rr_level1,RIGHT,bistro_interior:dlss_rr_level1,bistro_interior:motion_resolution_level0,10.1224,240.02
ali,119,subway,subway:dlss_rr_level0,subway:motion_noise_level2,LEFT,subway:dlss_rr_level0,subway:motion_noise_level2,1.4876,240.02
ali,120,attic,attic:stutter_level1,attic:duration_flicker_level0,RIGHT,attic:duration_flicker_level0,attic:stutter_level1,5.5415,239.85
ali,121,pink_room,pink_room:motion_noise_level1,pink_room:temporal-resolution-multiplexing_level0,RIGHT,pink_room:temporal-resolution-multiplexing_level0,pink_room:motion_noise_level1,1.6501,240.0
ali,122,zeroday,zeroday:stutter_level1,zeroday:noise_colors_level0,LEFT,zeroday:stutter_level1,zeroday:noise_colors_level0,1.5959,240.03
ali,123,subway,subway:stutter_level2,subway:motion_resolution_level1,RIGHT,subway:motion_resolution_level1,subway:stutter_level2,2.8459,240.02
ali,124,bistro_exterior,bistro_exterior:stutter_level2,bistro_exterior:motion_resolution_level2,LEFT,bistro_exterior:stutter_level2,bistro_exterior:motion_resolution_level2,1.121,240.0
ali,125,bistro_interior,bistro_interior:restir_level2,bistro_interior:motion_resolution_level2,RIGHT,bistro_interior:motion_resolution_level2,bistro_interior:restir_level2,1.1334,240.01
ali,126,landscape,landscape:motion_resolution_level2,landscape:dlss_rr_level2,RIGHT,landscape:dlss_rr_level2,landscape:motion_resolution_level2,1.1292,240.03
ali,127,classroom,classroom:duration_flicker_level0,classroom:restir_level1,RIGHT,classroom:restir_level1,classroom:duration_flicker_level0,2.2667,240.01
ali,128,zeroday,zeroday:motion_resolution_level0,zeroday:dlss_rr_level2,RIGHT,zeroday:dlss_rr_level2,zeroday:motion_resolution_level0,5.6292,240.01
ali,129,marbles,marbles:stutter_level1,marbles:dlss_rr_level0,RIGHT,marbles:dlss_rr_level0,marbles:stutter_level1,1.8418,239.99
ali,130,marbles,marbles:judder_level1,marbles:stutter_level1,RIGHT,marbles:stutter_level1,marbles:judder_level1,3.0125,240.02
ali,131,subway,subway:motion_resolution_level1,subway:judder_level2,LEFT,subway:motion_resolution_level1,subway:judder_level2,2.5792,240.02
ali,132,classroom,classroom:restir_level1,classroom:dlss_rr_level2,LEFT,classroom:restir_level1,classroom:dlss_rr_level2,9.475,240.0
ali,133,subway,subway:noise_colors_level0,subway:stutter_level1,RIGHT,subway:stutter_level1,subway:noise_colors_level0,3.3378,240.0
ali,134,pink_room,pink_room:noise_colors_level1,pink_room:duration_flicker_level2,LEFT,pink_room:noise_colors_level1,pink_room:duration_flicker_level2,1.3127,239.99
ali,135,attic,attic:temporal-resolution-multiplexing_level2,attic:dlss_rr_level0,RIGHT,attic:dlss_rr_level0,attic:temporal-resolution-multiplexing_level2,1.7792,240.01
ali,136,marbles,marbles:noise_colors_level1,marbles:judder_level2,RIGHT,marbles:judder_level2,marbles:noise_colors_level1,5.0084,240.01
ali,137,pink_room,pink_room:noise_colors_level0,pink_room:noise_colors_level1,LEFT,pink_room:noise_colors_level0,pink_room:noise_colors_level1,3.6667,240.01
ali,138,marbles,marbles:motion_resolution_level0,marbles:temporal-resolution-multiplexing_level2,LEFT,marbles:motion_resolution_level0,marbles:temporal-resolution-multiplexing_level2,3.4334,240.02
ali,139,marbles,marbles:motion_resolution_level0,marbles:judder_level2,RIGHT,marbles:judder_level2,marbles:motion_resolution_level0,4.8459,240.01
ali,140,bistro_interior,bistro_interior:temporal-resolution-multiplexing_level2,bistro_interior:motion_noise_level1,RIGHT,bistro_interior:motion_noise_level1,bistro_interior:temporal-resolution-multiplexing_level2,2.9713,239.99
ali,141,attic,attic:judder_level2,attic:duration_flicker_level0,LEFT,attic:judder_level2,attic:duration_flicker_level0,23.3334,240.0
ali,142,classroom,classroom:temporal-resolution-multiplexing_level2,classroom:duration_flicker_level0,RIGHT,classroom:duration_flicker_level0,classroom:temporal-resolution-multiplexing_level2,5.8235,239.9
ali,143,landscape,landscape:dlss_rr_level1,landscape:motion_resolution_level2,LEFT,landscape:dlss_rr_level1,landscape:motion_resolution_level2,1.1751,240.03
ali,144,attic,attic:dlss_rr_level2,attic:restir_level1,LEFT,attic:dlss_rr_level2,attic:restir_level1,2.3709,240.02
ali,145,subway,subway:judder_level0,subway:stutter_level1,RIGHT,subway:stutter_level1,subway:judder_level0,13.2834,240.0
ali,146,landscape,landscape:judder_level0,landscape:noise_colors_level2,LEFT,landscape:judder_level0,landscape:noise_colors_level2,1.7417,240.03
ali,147,bistro_interior,bistro_interior:dlss_rr_level2,bistro_interior:dlss_rr_level1,RIGHT,bistro_interior:dlss_rr_level1,bistro_interior:dlss_rr_level2,1.8709,240.03
ali,148,attic,attic:motion_resolution_level0,attic:judder_level1,LEFT,attic:motion_resolution_level0,attic:judder_level1,9.9753,240.0
ali,149,zeroday,zeroday:motion_resolution_level0,zeroday:dlss_rr_level1,RIGHT,zeroday:dlss_rr_level1,zeroday:motion_resolution_level0,2.8167,240.02
ali,150,pink_room,pink_room:duration_flicker_level0,pink_room:stutter_level1,RIGHT,pink_room:stutter_level1,pink_room:duration_flicker_level0,2.5334,240.02
ali,151,bistro_interior,bistro_interior:dlss_rr_level0,bistro_interior:restir_level0,LEFT,bistro_interior:dlss_rr_level0,bistro_interior:restir_level0,1.0542,240.04
ali,152,subway,subway:dlss_rr_level0,subway:motion_resolution_level2,LEFT,subway:dlss_rr_level0,subway:motion_resolution_level2,1.0709,240.03
ali,153,classroom,classroom:stutter_level0,classroom:temporal-resolution-multiplexing_level1,LEFT,classroom:stutter_level0,classroom:temporal-resolution-multiplexing_level1,1.8002,239.99
ali,154,bistro_interior,bistro_interior:judder_level1,bistro_interior:judder_level0,LEFT,bistro_interior:judder_level1,bistro_interior:judder_level0,0.9251,239.99
ali,155,attic,attic:motion_resolution_level2,attic:dlss_rr_level2,RIGHT,attic:dlss_rr_level2,attic:motion_resolution_level2,2.4668,240.02
ali,156,attic,attic:dlss_rr_level2,attic:stutter_level2,LEFT,attic:dlss_rr_level2,attic:stutter_level2,1.5292,240.03
ali,157,marbles,marbles:restir_level1,marbles:noise_colors_level1,LEFT,marbles:restir_level1,marbles:noise_colors_level1,2.4917,240.01
ali,158,subway,subway:motion_resolution_level1,subway:duration_flicker_level0,RIGHT,subway:duration_flicker_level0,subway:motion_resolution_level1,1.5376,240.02
ali,159,pink_room,pink_room:restir_level0,pink_room:dlss_rr_level1,LEFT,pink_room:restir_level0,pink_room:dlss_rr_level1,1.8084,240.02
ali,160,bistro_exterior,bistro_exterior:judder_level2,bistro_exterior:stutter_level2,RIGHT,bistro_exterior:stutter_level2,bistro_exterior:judder_level2,3.8667,240.01
ali,161,bistro_exterior,bistro_exterior:motion_noise_level1,bistro_exterior:duration_flicker_level0,LEFT,bistro_exterior:motion_noise_level1,bistro_exterior:duration_flicker_level0,2.8792,240.02
ali,162,attic,attic:temporal-resolution-multiplexing_level2,attic:temporal-resolution-multiplexing_level1,RIGHT,attic:temporal-resolution-multiplexing_level1,attic:temporal-resolution-multiplexing_level2,2.8417,240.01
ali,163,attic,attic:judder_level1,attic:noise_colors_level1,RIGHT,attic:noise_colors_level1,attic:judder_level1,1.8,240.02
ali,164,bistro_interior,bistro_interior:restir_level0,bistro_interior:motion_noise_level2,RIGHT,bistro_interior:motion_noise_level2,bistro_interior:restir_level0,1.0751,240.04
ali,165,pink_room,pink_room:noise_colors_level1,pink_room:duration_flicker_level1,LEFT,pink_room:noise_colors_level1,pink_room:duration_flicker_level1,2.125,240.02
ali,166,marbles,marbles:motion_noise_level0,marbles:motion_noise_level2,LEFT,marbles:motion_noise_level0,marbles:motion_noise_level2,9.2668,240.0
ali,167,bistro_exterior,bistro_exterior:dlss_rr_level0,bistro_exterior:temporal-resolution-multiplexing_level0,RIGHT,bistro_exterior:temporal-resolution-multiplexing_level0,bistro_exterior:dlss_rr_level0,4.2045,239.99
ali,168,zeroday,zeroday:motion_resolution_level0,zeroday:restir_level0,RIGHT,zeroday:restir_level0,zeroday:motion_resolution_level0,1.8169,240.0
ali,169,bistro_exterior,bistro_exterior:motion_resolution_level1,bistro_exterior:restir_level2,LEFT,bistro_exterior:motion_resolution_level1,bistro_exterior:restir_level2,2.413,239.97
ali,170,bistro_interior,bistro_interior:stutter_level0,bistro_interior:temporal-resolution-multiplexing_level1,LEFT,bistro_interior:stutter_level0,bistro_interior:temporal-resolution-multiplexing_level1,1.7627,240.0
ali,171,bistro_interior,bistro_interior:noise_colors_level1,bistro_interior:judder_level0,RIGHT,bistro_interior:judder_level0,bistro_interior:noise_colors_level1,1.1792,240.01
ali,172,classroom,classroom:motion_noise_level2,classroom:motion_noise_level1,RIGHT,classroom:motion_noise_level1,classroom:motion_noise_level2,2.025,240.02
ali,173,marbles,marbles:motion_noise_level0,marbles:duration_flicker_level1,LEFT,marbles:motion_noise_level0,marbles:duration_flicker_level1,1.7628,239.98
ali,174,zeroday,zeroday:stutter_level0,zeroday:noise_colors_level2,LEFT,zeroday:stutter_level0,zeroday:noise_colors_level2,0.9502,240.01
