SubjectID,TrialNumber,Scene,LeftCondition,RightCondition,ChosenSide,ChosenCondition,RejectedCondition,ResponseTime_sec,PresentationFPS
ref,83,landscape,landscape:motion_noise_level1,landscape:judder_level0,RIGHT,landscape:judder_level0,landscape:motion_noise_level1,12.5751,240.0
ref,84,pink_room,pink_room:motion_resolution_level2,pink_room:reference,RIGHT,pink_room:reference,pink_room:motion_resolution_level2,5.3084,240.01
ref,85,attic,attic:reference,attic:temporal-resolution-multiplexing_level0,LEFT,attic:reference,attic:temporal-resolution-multiplexing_level0,9.3307,240.02
ref,86,classroom,classroom:motion_resolution_level1,classroom:reference,RIGHT,classroom:reference,classroom:motion_resolution_level1,4.3084,240.01
ref,87,bistro_interior,bistro_interior:motion_resolution_level1,bistro_interior:reference,RIGHT,bistro_interior:reference,bistro_interior:motion_resolution_level1,5.2543,240.01
ref,88,subway,subway:duration_flicker_level2,subway:reference,RIGHT,subway:reference,subway:duration_flicker_level2,4.9251,240.01
ref,89,bistro_exterior,bistro_exterior:judder_level1,bistro_exterior:reference,RIGHT,bistro_exterior:reference,bistro_exterior:judder_level1,5.3834,240.01
ref,90,classroom,classroom:reference,classroom:temporal-resolution-multiplexing_level2,LEFT,classroom:reference,classroom:temporal-resolution-multiplexing_level2,4.4418,240.01
ref,91,zeroday,zeroday:reference,zeroday:motion_resolution_level2,LEFT,zeroday:reference,zeroday:motion_resolution_level2,5.0835,240.01
ref,92,pink_room,pink_room:temporal-resolution-multiplexing_level1,pink_room:dlss_rr_level2,LEFT,pink_room:temporal-resolution-multiplexing_level1,pink_room:dlss_rr_level2,6.6834,240.01
ref,93,subway,subway:reference,subway:duration_flicker_level0,LEFT,subway:reference,subway:duration_flicker_level0,4.7709,240.01
ref,94,subway,subway:restir_level2,subway:restir_level0,RIGHT,subway:restir_level0,subway:restir_level2,4.8917,240.01
ref,95,classroom,classroom:motion_resolution_level2,classroom:duration_flicker_level2,RIGHT,classroom:duration_flicker_level2,classroom:motion_resolution_level2,4.6459,240.01
ref,96,marbles,marbles:stutter_level1,marbles:reference,RIGHT,marbles:reference,marbles:stutter_level1,8.8834,240.0
ref,97,landscape,landscape:judder_level0,landscape:restir_level1,LEFT,landscape:judder_level0,landscape:restir_level1,9.2792,240.0
ref,98,pink_room,pink_room:reference,pink_room:motion_noise_level1,LEFT,pink_room:reference,pink_room:motion_noise_level1,6.3375,240.01
ref,99,pink_room,pink_room:stutter_level0,pink_room:judder_level1,LEFT,pink_room:stutter_level0,pink_room:judder_level1,3.8125,240.01
ref,100,subway,subway:judder_level1,subway:motion_noise_level0,LEFT,subway:judder_level1,subway:motion_noise_level0,6.5676,233.13
ref,101,landscape,landscape:noise_colors_level0,landscape:reference,LEFT,landscape:noise_colors_level0,landscape:reference,5.0917,240.01
ref,102,attic,attic:motion_resolution_level0,attic:reference,RIGHT,attic:reference,attic:motion_resolution_level0,6.2125,240.01
ref,103,pink_room,pink_room:temporal-resolution-multiplexing_level2,pink_room:dlss_rr_level2,RIGHT,pink_room:dlss_rr_level2,pink_room:temporal-resolution-multiplexing_level2,5.3042,240.01
ref,104,zeroday,zeroday:dlss_rr_level0,zeroday:judder_level2,RIGHT,zeroday:judder_level2,zeroday:dlss_rr_level0,10.9954,234.96
ref,105,classroom,classroom:judder_level2,classroom:reference,RIGHT,classroom:reference,classroom:judder_level2,4.4375,240.01
ref,106,bistro_interior,bistro_interior:stutter_level0,bistro_interior:motion_noise_level1,LEFT,bistro_interior:stutter_level0,bistro_interior:motion_noise_level1,7.7263,240.05
ref,107,bistro_exterior,bistro_exterior:reference,bistro_exterior:dlss_rr_level1,LEFT,bistro_exterior:reference,bistro_exterior:dlss_rr_level1,5.3301,239.97
ref,108,marbles,marbles:reference,marbles:noise_colors_level2,LEFT,marbles:reference,marbles:noise_colors_level2,4.8376,240.01
ref,109,bistro_exterior,bistro_exterior:noise_colors_level2,bistro_exterior:dlss_rr_level2,LEFT,bistro_exterior:noise_colors_level2,bistro_exterior:dlss_rr_level2,11.1882,239.99
ref,110,marbles,marbles:judder_level0,marbles:temporal-resolution-multiplexing_level0,RIGHT,marbles:temporal-resolution-multiplexing_level0,marbles:judder_level0,6.5091,239.98
ref,111,marbles,marbles:noise_colors_level2,marbles:motion_resolution_level2,LEFT,marbles:noise_colors_level2,marbles:motion_resolution_level2,3.4376,240.01
ref,112,subway,subway:noise_colors_level1,subway:reference,RIGHT,subway:reference,subway:noise_colors_level1,7.5959,240.01
ref,113,classroom,classroom:duration_flicker_level2,classroom:noise_colors_level2,RIGHT,classroom:noise_colors_level2,classroom:duration_flicker_level2,9.8933,239.97
ref,114,subway,subway:motion_resolution_level1,subway:reference,RIGHT,subway:reference,subway:motion_resolution_level1,2.6042,240.02
ref,115,pink_room,pink_room:noise_colors_level2,pink_room:duration_flicker_level2,LEFT,pink_room:noise_colors_level2,pink_room:duration_flicker_level2,4.6959,240.01
ref,116,marbles,marbles:reference,marbles:duration_flicker_level1,LEFT,marbles:reference,marbles:duration_flicker_level1,4.146,240.01
ref,117,attic,attic:noise_colors_level2,attic:reference,RIGHT,attic:reference,attic:noise_colors_level2,4.8042,240.01
ref,118,pink_room,pink_room:reference,pink_room:temporal-resolution-multiplexing_level0,LEFT,pink_room:reference,pink_room:temporal-resolution-multiplexing_level0,4.9792,240.01
ref,119,landscape,landscape:reference,landscape:noise_colors_level1,LEFT,landscape:reference,landscape:noise_colors_level1,4.9419,239.99
ref,120,subway,subway:reference,subway:motion_noise_level1,LEFT,subway:reference,subway:motion_noise_level1,4.45,240.01
ref,121,classroom,classroom:dlss_rr_level1,classroom:reference,RIGHT,classroom:reference,classroom:dlss_rr_level1,4.1584,240.02
ref,122,marbles,marbles:reference,marbles:noise_colors_level0,RIGHT,marbles:noise_colors_level0,marbles:reference,4.9292,240.01
ref,123,attic,attic:reference,attic:temporal-resolution-multiplexing_level1,LEFT,attic:reference,attic:temporal-resolution-multiplexing_level1,4.3959,240.01
ref,124,bistro_exterior,bistro_exterior:reference,bistro_exterior:noise_colors_level1,LEFT,bistro_exterior:reference,bistro_exterior:noise_colors_level1,5.142,234.96
ref,125,classroom,classroom:reference,classroom:dlss_rr_level2,LEFT,classroom:reference,classroom:dlss_rr_level2,4.6189,240.23
ref,126,marbles,marbles:reference,marbles:motion_noise_level0,LEFT,marbles:reference,marbles:motion_noise_level0,4.7875,240.01
ref,127,bistro_interior,bistro_interior:judder_level2,bistro_interior:reference,RIGHT,bistro_interior:reference,bistro_interior:judder_level2,3.25,240.02
ref,128,landscape,landscape:reference,landscape:dlss_rr_level2,LEFT,landscape:reference,landscape:dlss_rr_level2,4.1125,240.01
ref,129,bistro_interior,bistro_interior:dlss_rr_level0,bistro_interior:reference,RIGHT,bistro_interior:reference,bistro_interior:dlss_rr_level0,2.9625,240.0
ref,130,bistro_interior,bistro_interior:reference,bistro_interior:duration_flicker_level2,LEFT,bistro_interior:reference,bistro_interior:duration_flicker_level2,4.2459,240.01
ref,131,marbles,marbles:duration_flicker_level0,marbles:reference,RIGHT,marbles:reference,marbles:duration_flicker_level0,4.5126,240.01
ref,132,zeroday,zeroday:restir_level2,zeroday:reference,RIGHT,zeroday:reference,zeroday:restir_level2,4.4292,240.01
ref,133,pink_room,pink_room:reference,pink_room:motion_resolution_level0,LEFT,pink_room:reference,pink_room:motion_resolution_level0,3.85,240.02
ref,134,bistro_interior,bistro_interior:reference,bistro_interior:duration_flicker_level1,LEFT,bistro_interior:reference,bistro_interior:duration_flicker_level1,4.5875,240.01
ref,135,landscape,landscape:stutter_level2,landscape:reference,RIGHT,landscape:reference,landscape:stutter_level2,4.4584,240.01
ref,136,pink_room,pink_room:noise_colors_level1,pink_room:reference,RIGHT,pink_room:reference,pink_room:noise_colors_level1,4.9125,240.01
ref,137,bistro_interior,bistro_interior:restir_level0,bistro_interior:noise_colors_level2,RIGHT,bistro_interior:noise_colors_level2,bistro_interior:restir_level0,2.5875,240.02
ref,138,marbles,marbles:reference,marbles:dlss_rr_level2,LEFT,marbles:reference,marbles:dlss_rr_level2,4.0042,240.01
ref,139,attic,attic:reference,attic:dlss_rr_level0,LEFT,attic:reference,attic:dlss_rr_level0,4.3834,240.01
ref,140,zeroday,zeroday:reference,zeroday:restir_level0,LEFT,zeroday:reference,zeroday:restir_level0,4.5334,240.01
ref,141,zeroday,zeroday:stutter_level2,zeroday:reference,RIGHT,zeroday:reference,zeroday:stutter_level2,4.8834,240.01
ref,142,subway,subway:reference,subway:dlss_rr_level2,LEFT,subway:reference,subway:dlss_rr_level2,4.7919,240.0
ref,143,bistro_exterior,bistro_exterior:reference,bistro_exterior:noise_colors_level2,LEFT,bistro_exterior:reference,bistro_exterior:noise_colors_level2,4.696,240.01
ref,144,bistro_exterior,bistro_exterior:restir_level0,bistro_exterior:reference,RIGHT,bistro_exterior:reference,bistro_exterior:restir_level0,5.0003,240.0
ref,145,landscape,landscape:reference,landscape:stutter_level0,LEFT,landscape:reference,landscape:stutter_level0,4.8209,240.01
ref,146,classroom,classroom:duration_flicker_level2,classroom:reference,RIGHT,classroom:reference,classroom:duration_flicker_level2,4.3865,239.63
ref,147,zeroday,zeroday:reference,zeroday:dlss_rr_level1,LEFT,zeroday:reference,zeroday:dlss_rr_level1,4.2,240.01
ref,148,bistro_interior,bistro_interior:stutter_level2,bistro_interior:reference,RIGHT,bistro_interior:reference,bistro_interior:stutter_level2,3.4584,240.01
ref,149,bistro_interior,bistro_interior:noise_colors_level2,bistro_interior:motion_resolution_level2,LEFT,bistro_interior:noise_colors_level2,bistro_interior:motion_resolution_level2,3.5459,240.02
ref,150,landscape,landscape:reference,landscape:restir_level0,LEFT,landscape:reference,landscape:restir_level0,3.9167,240.01
ref,151,bistro_exterior,bistro_exterior:duration_flicker_level2,bistro_exterior:reference,RIGHT,bistro_exterior:reference,bistro_exterior:duration_flicker_level2,4.6625,240.01
ref,152,bistro_exterior,bistro_exterior:stutter_level0,bistro_exterior:motion_noise_level0,LEFT,bistro_exterior:stutter_level0,bistro_exterior:motion_noise_level0,5.2161,239.49
ref,153,subway,subway:dlss_rr_level1,subway:judder_level1,RIGHT,subway:judder_level1,subway:dlss_rr_level1,4.8967,239.97
ref,154,attic,attic:motion_resolution_level1,attic:reference,RIGHT,attic:reference,attic:motion_resolution_level1,4.1084,240.01
ref,155,subway,subway:reference,subway:restir_level1,LEFT,subway:reference,subway:restir_level1,3.8334,240.02
ref,156,classroom,classroom:motion_noise_level0,classroom:reference,RIGHT,classroom:reference,classroom:motion_noise_level0,4.3334,240.02
ref,157,subway,subway:reference,subway:noise_colors_level0,LEFT,subway:reference,subway:noise_colors_level0,4.1167,240.01
ref,158,pink_room,pink_room:reference,pink_room:motion_noise_level2,LEFT,pink_room:reference,pink_room:motion_noise_level2,6.1709,240.01
ref,159,landscape,landscape:motion_noise_level0,landscape:reference,LEFT,landscape:motion_noise_level0,landscape:reference,5.7085,240.0
ref,160,attic,attic:dlss_rr_level2,attic:dlss_rr_level0,RIGHT,attic:dlss_rr_level0,attic:dlss_rr_level2,4.5546,239.98
ref,161,zeroday,zeroday:stutter_level0,zeroday:noise_colors_level0,RIGHT,zeroday:noise_colors_level0,zeroday:stutter_level0,4.1209,240.01
ref,162,attic,attic:stutter_level1,attic:reference,LEFT,attic:stutter_level1,attic:reference,9.7625,240.01
ref,163,zeroday,zeroday:temporal-resolution-multiplexing_level0,zeroday:reference,RIGHT,zeroday:reference,zeroday:temporal-resolution-multiplexing_level0,6.625,240.01
ref,164,bistro_interior,bistro_interior:dlss_rr_level2,bistro_interior:reference,RIGHT,bistro_interior:reference,bistro_interior:dlss_rr_level2,2.5459,240.02
ref,165,landscape,landscape:reference,landscape:duration_flicker_level0,LEFT,landscape:reference,landscape:duration_flicker_level0,8.4625,240.01
ref,166,marbles,marbles:stutter_level0,marbles:reference,RIGHT,marbles:reference,marbles:stutter_level0,6.9292,240.01
ref,167,landscape,landscape:dlss_rr_level2,landscape:duration_flicker_level2,RIGHT,landscape:duration_flicker_level2,landscape:dlss_rr_level2,4.684,239.98
ref,168,subway,subway:duration_flicker_level2,subway:duration_flicker_level1,RIGHT,subway:duration_flicker_level1,subway:duration_flicker_level2,4.7292,240.01
ref,169,pink_room,pink_room:reference,pink_room:judder_level1,LEFT,pink_room:reference,pink_room:judder_level1,4.2125,240.01
ref,170,marbles,marbles:judder_level1,marbles:dlss_rr_level1,LEFT,marbles:judder_level1,marbles:dlss_rr_level1,5.3459,240.01
ref,171,marbles,marbles:dlss_rr_level0,marbles:judder_level0,RIGHT,marbles:judder_level0,marbles:dlss_rr_level0,14.384,239.99
ref,172,attic,attic:reference,attic:judder_level1,RIGHT,attic:judder_level1,attic:reference,4.6877,240.0
ref,173,bistro_exterior,bistro_exterior:motion_noise_level1,bistro_exterior:reference,RIGHT,bistro_exterior:reference,bistro_exterior:motion_noise_level1,3.5042,240.01
ref,174,zeroday,zeroday:stutter_level1,zeroday:noise_colors_level0,LEFT,zeroday:stutter_level1,zeroday:noise_colors_level0,9.2,240.01
ref,175,landscape,landscape:judder_level0,landscape:motion_noise_level2,RIGHT,landscape:motion_noise_level2,landscape:judder_level0,3.842,239.98
ref,176,bistro_exterior,bistro_exterior:dlss_rr_level0,bistro_exterior:reference,RIGHT,bistro_exterior:reference,bistro_exterior:dlss_rr_level0,5.5042,240.01
ref,177,classroom,classroom:restir_level0,classroom:reference,RIGHT,classroom:reference,classroom:restir_level0,4.375,240.01
ref,178,subway,subway:temporal-resolution-multiplexing_level0,subway:reference,LEFT,subway:temporal-resolution-multiplexing_level0,subway:reference,7.3459,240.01
ref,179,landscape,landscape:reference,landscape:noise_colors_level2,LEFT,landscape:reference,landscape:noise_colors_level2,5.3417,240.01
ref,180,zeroday,zeroday:restir_level1,zeroday:reference,RIGHT,zeroday:reference,zeroday:restir_level1,5.0417,240.01
ref,181,bistro_exterior,bistro_exterior:reference,bistro_exterior:judder_level2,LEFT,bistro_exterior:reference,bistro_exterior:judder_level2,3.7917,240.01
ref,182,zeroday,zeroday:judder_level0,zeroday:temporal-resolution-multiplexing_level1,LEFT,zeroday:judder_level0,zeroday:temporal-resolution-multiplexing_level1,4.6584,240.01
ref,183,bistro_exterior,bistro_exterior:duration_flicker_level0,bistro_exterior:stutter_level2,LEFT,bistro_exterior:duration_flicker_level0,bistro_exterior:stutter_level2,3.9042,240.01
ref,184,subway,subway:motion_noise_level2,subway:reference,RIGHT,subway:reference,subway:motion_noise_level2,4.1209,240.06
ref,185,subway,subway:reference,subway:motion_resolution_level0,LEFT,subway:reference,subway:motion_resolution_level0,3.3959,240.02
ref,186,classroom,classroom:reference,classroom:judder_level0,LEFT,classroom:reference,classroom:judder_level0,4.6625,240.01
ref,187,pink_room,pink_room:duration_flicker_level0,pink_room:reference,RIGHT,pink_room:reference,pink_room:duration_flicker_level0,6.2334,240.01
ref,188,pink_room,pink_room:dlss_rr_level0,pink_room:reference,RIGHT,pink_room:reference,pink_room:dlss_rr_level0,4.4334,240.01
ref,189,bistro_interior,bistro_interior:reference,bistro_interior:judder_level0,LEFT,bistro_interior:reference,bistro_interior:judder_level0,3.1917,240.0
ref,190,pink_room,pink_room:judder_level0,pink_room:reference,RIGHT,pink_room:reference,pink_room:judder_level0,6.325,240.0
ref,191,bistro_interior,bistro_interior:motion_resolution_level1,bistro_interior:motion_resolution_level0,RIGHT,bistro_interior:motion_resolution_level0,bistro_interior:motion_resolution_level1,3.2959,240.02
ref,192,zeroday,zeroday:reference,zeroday:motion_noise_level1,LEFT,zeroday:reference,zeroday:motion_noise_level1,4.1459,240.01
ref,193,pink_room,pink_room:motion_resolution_level1,pink_room:dlss_rr_level2,RIGHT,pink_room:dlss_rr_level2,pink_room:motion_resolution_level1,4.0625,240.01
ref,194,bistro_exterior,bistro_exterior:reference,bistro_exterior:restir_level2,LEFT,bistro_exterior:reference,bistro_exterior:restir_level2,4.7251,240.01
ref,195,bistro_exterior,bistro_exterior:reference,bistro_exterior:duration_flicker_level0,LEFT,bistro_exterior:reference,bistro_exterior:duration_flicker_level0,4.9792,240.01
