SubjectID,TrialNumber,Scene,LeftCondition,RightCondition,ChosenSide,ChosenCondition,RejectedCondition,ResponseTime_sec,PresentationFPS
Jorge2,189,subway,subway:stutter_level0,subway:stutter_level1,LEFT,subway:stutter_level0,subway:stutter_level1,7.6966,239.99
Jorge2,190,landscape,landscape:noise_colors_level0,landscape:noise_colors_level2,RIGHT,landscape:noise_colors_level2,landscape:noise_colors_level0,5.6295,239.99
Jorge2,191,bistro_exterior,bistro_exterior:motion_noise_level2,bistro_exterior:stutter_level0,RIGHT,bistro_exterior:stutter_level0,bistro_exterior:motion_noise_level2,5.5089,239.98
Jorge2,192,landscape,landscape:temporal-resolution-multiplexing_level1,landscape:noise_colors_level1,RIGHT,landscape:noise_colors_level1,landscape:temporal-resolution-multiplexing_level1,6.3802,239.97
Jorge2,193,bistro_interior,bistro_interior:judder_level1,bistro_interior:dlss_rr_level1,LEFT,bistro_interior:judder_level1,bistro_interior:dlss_rr_level1,4.8709,240.01
Jorge2,194,marbles,marbles:temporal-resolution-multiplexing_level0,marbles:motion_noise_level0,LEFT,marbles:temporal-resolution-multiplexing_level0,marbles:motion_noise_level0,4.1625,240.01
Jorge2,195,marbles,marbles:duration_flicker_level0,marbles:stutter_level2,LEFT,marbles:duration_flicker_level0,marbles:stutter_level2,4.0673,239.98
Jorge2,196,classroom,classroom:noise_colors_level1,classroom:motion_resolution_level0,LEFT,classroom:noise_colors_level1,classroom:motion_resolution_level0,4.4546,239.99
Jorge2,197,subway,subway:motion_resolution_level0,subway:dlss_rr_level2,LEFT,subway:motion_resolution_level0,subway:dlss_rr_level2,4.75,240.01
Jorge2,198,pink_room,pink_room:temporal-resolution-multiplexing_level0,pink_room:noise_colors_level0,LEFT,pink_room:temporal-resolution-multiplexing_level0,pink_room:noise_colors_level0,9.0875,240.01
Jorge2,199,classroom,classroom:temporal-resolution-multiplexing_level0,classroom:dlss_rr_level2,LEFT,classroom:temporal-resolution-multiplexing_level0,classroom:dlss_rr_level2,4.2214,239.97
Jorge2,200,pink_room,pink_room:temporal-resolution-multiplexing_level2,pink_room:restir_level2,RIGHT,pink_room:restir_level2,pink_room:temporal-resolution-multiplexing_level2,13.9063,240.01
Jorge2,201,marbles,marbles:stutter_level2,marbles:temporal-resolution-multiplexing_level1,RIGHT,marbles:temporal-resolution-multiplexing_level1,marbles:stutter_level2,6.8459,240.01
Jorge2,202,pink_room,pink_room:motion_resolution_level0,pink_room:motion_noise_level2,RIGHT,pink_room:motion_noise_level2,pink_room:motion_resolution_level0,17.8251,240.0
Jorge2,203,marbles,marbles:stutter_level2,marbles:motion_resolution_level1,LEFT,marbles:stutter_level2,marbles:motion_resolution_level1,18.9066,239.97
Jorge2,204,bistro_interior,bistro_interior:motion_resolution_level0,bistro_interior:noise_colors_level2,RIGHT,bistro_interior:noise_colors_level2,bistro_interior:motion_resolution_level0,7.7595,239.97
Jorge2,205,bistro_interior,bistro_interior:motion_resolution_level2,bistro_interior:motion_resolution_level0,RIGHT,bistro_interior:motion_resolution_level0,bistro_interior:motion_resolution_level2,7.5177,239.98
Jorge2,206,landscape,landscape:stutter_level2,landscape:duration_flicker_level0,RIGHT,landscape:duration_flicker_level0,landscape:stutter_level2,4.3175,240.08
Jorge2,207,bistro_exterior,bistro_exterior:judder_level1,bistro_exterior:duration_flicker_level0,RIGHT,bistro_exterior:duration_flicker_level0,bistro_exterior:judder_level1,4.9876,240.01
Jorge2,208,zeroday,zeroday:stutter_level1,zeroday:dlss_rr_level0,LEFT,zeroday:stutter_level1,zeroday:dlss_rr_level0,5.3459,240.01
Jorge2,209,bistro_interior,bistro_interior:noise_colors_level1,bistro_interior:judder_level1,LEFT,bistro_interior:noise_colors_level1,bistro_interior:judder_level1,4.5667,240.01
Jorge2,210,landscape,landscape:motion_noise_level1,landscape:stutter_level2,LEFT,landscape:motion_noise_level1,landscape:stutter_level2,4.8382,239.98
Jorge2,211,landscape,landscape:judder_level0,landscape:dlss_rr_level2,LEFT,landscape:judder_level0,landscape:dlss_rr_level2,5.1382,239.98
Jorge2,212,pink_room,pink_room:motion_noise_level1,pink_room:stutter_level0,LEFT,pink_room:motion_noise_level1,pink_room:stutter_level0,5.2501,240.01
Jorge2,213,zeroday,zeroday:duration_flicker_level0,zeroday:motion_resolution_level2,LEFT,zeroday:duration_flicker_level0,zeroday:motion_resolution_level2,5.2674,239.98
Jorge2,214,landscape,landscape:temporal-resolution-multiplexing_level1,landscape:motion_noise_level2,RIGHT,landscape:motion_noise_level2,landscape:temporal-resolution-multiplexing_level1,5.0674,239.98
Jorge2,215,bistro_interior,bistro_interior:judder_level0,bistro_interior:duration_flicker_level0,RIGHT,bistro_interior:duration_flicker_level0,bistro_interior:judder_level0,4.9042,240.01
Jorge2,216,pink_room,pink_room:dlss_rr_level0,pink_room:motion_noise_level2,RIGHT,pink_room:motion_noise_level2,pink_room:dlss_rr_level0,5.1876,240.01
Jorge2,217,pink_room,pink_room:stutter_level1,pink_room:motion_noise_level1,RIGHT,pink_room:motion_noise_level1,pink_room:stutter_level1,5.3959,240.01
Jorge2,218,bistro_interior,bistro_interior:noise_colors_level0,bistro_interior:motion_noise_level1,LEFT,bistro_interior:noise_colors_level0,bistro_interior:motion_noise_level1,5.075,240.01
Jorge2,219,zeroday,zeroday:motion_resolution_level1,zeroday:temporal-resolution-multiplexing_level1,RIGHT,zeroday:temporal-resolution-multiplexing_level1,zeroday:motion_resolution_level1,5.4759,239.97
Jorge2,220,pink_room,pink_room:motion_noise_level2,pink_room:restir_level2,LEFT,pink_room:motion_noise_level2,pink_room:restir_level2,5.1,240.01
Jorge2,221,bistro_interior,bistro_interior:temporal-resolution-multiplexing_level0,bistro_interior:judder_level0,LEFT,bistro_interior:temporal-resolution-multiplexing_level0,bistro_interior:judder_level0,4.5,240.01
Jorge2,222,zeroday,zeroday:dlss_rr_level0,zeroday:noise_colors_level0,RIGHT,zeroday:noise_colors_level0,zeroday:dlss_rr_level0,9.4417,240.01
Jorge2,223,classroom,classroom:dlss_rr_level2,classroom:stutter_level0,RIGHT,classroom:stutter_level0,classroom:dlss_rr_level2,5.0757,239.98
Jorge2,224,marbles,marbles:dlss_rr_level2,marbles:judder_level1,RIGHT,marbles:judder_level1,marbles:dlss_rr_level2,5.1966,239.97
Jorge2,225,pink_room,pink_room:judder_level2,pink_room:restir_level2,RIGHT,pink_room:restir_level2,pink_room:judder_level2,6.9917,240.01
Jorge2,226,zeroday,zeroday:stutter_level2,zeroday:noise_colors_level1,RIGHT,zeroday:noise_colors_level1,zeroday:stutter_level2,5.4543,239.99
Jorge2,227,zeroday,zeroday:dlss_rr_level1,zeroday:motion_noise_level0,RIGHT,zeroday:motion_noise_level0,zeroday:dlss_rr_level1,5.3967,239.97
Jorge2,228,classroom,classroom:stutter_level2,classroom:motion_resolution_level1,LEFT,classroom:stutter_level2,classroom:motion_resolution_level1,8.1175,239.98
Jorge2,229,classroom,classroom:judder_level2,classroom:noise_colors_level1,RIGHT,classroom:noise_colors_level1,classroom:judder_level2,4.413,239.98
Jorge2,230,pink_room,pink_room:noise_colors_level0,pink_room:motion_noise_level1,RIGHT,pink_room:motion_noise_level1,pink_room:noise_colors_level0,5.35,240.01
Jorge2,231,zeroday,zeroday:judder_level0,zeroday:duration_flicker_level0,LEFT,zeroday:judder_level0,zeroday:duration_flicker_level0,7.3969,239.97
Jorge2,232,zeroday,zeroday:judder_level2,zeroday:noise_colors_level1,RIGHT,zeroday:noise_colors_level1,zeroday:judder_level2,5.1215,239.98
Jorge2,233,classroom,classroom:noise_colors_level2,classroom:noise_colors_level1,RIGHT,classroom:noise_colors_level1,classroom:noise_colors_level2,5.0841,239.97
Jorge2,234,pink_room,pink_room:restir_level0,pink_room:noise_colors_level0,RIGHT,pink_room:noise_colors_level0,pink_room:restir_level0,7.1376,240.0
