SubjectID,TrialNumber,Scene,LeftCondition,RightCondition,ChosenSide,ChosenCondition,RejectedCondition,ResponseTime_sec,PresentationFPS
yaru,104,bistro_interior,bistro_interior:stutter_level2,bistro_interior:restir_level1,LEFT,bistro_interior:stutter_level2,bistro_interior:restir_level1,1.9543,240.03
yaru,105,classroom,classroom:judder_level2,classroom:judder_level1,LEFT,classroom:judder_level2,classroom:judder_level1,8.5167,240.01
yaru,106,marbles,marbles:judder_level2,marbles:motion_noise_level1,RIGHT,marbles:motion_noise_level1,marbles:judder_level2,7.1918,240.0
yaru,107,subway,subway:motion_noise_level0,subway:duration_flicker_level0,LEFT,subway:motion_noise_level0,subway:duration_flicker_level0,6.2961,240.0
yaru,108,landscape,landscape:temporal-resolution-multiplexing_level2,landscape:motion_resolution_level0,RIGHT,landscape:motion_resolution_level0,landscape:temporal-resolution-multiplexing_level2,2.7005,239.97
yaru,109,attic,attic:motion_noise_level1,attic:judder_level0,LEFT,attic:motion_noise_level1,attic:judder_level0,8.1,240.01
yaru,110,marbles,marbles:stutter_level1,marbles:restir_level0,LEFT,marbles:stutter_level1,marbles:restir_level0,8.0751,240.01
yaru,111,classroom,classroom:stutter_level2,classroom:restir_level2,LEFT,classroom:stutter_level2,classroom:restir_level2,2.4505,239.97
yaru,112,subway,subway:motion_noise_level0,subway:motion_resolution_level1,RIGHT,subway:motion_resolution_level1,subway:motion_noise_level0,3.0755,239.97
yaru,113,pink_room,pink_room:motion_resolution_level0,pink_room:temporal-resolution-multiplexing_level0,RIGHT,pink_room:temporal-resolution-multiplexing_level0,pink_room:motion_resolution_level0,2.8917,240.02
yaru,114,attic,attic:judder_level2,attic:motion_noise_level2,RIGHT,attic:motion_noise_level2,attic:judder_level2,3.7042,240.01
yaru,115,classroom,classroom:restir_level0,classroom:motion_resolution_level0,LEFT,classroom:restir_level0,classroom:motion_resolution_level0,4.2209,240.01
yaru,116,marbles,marbles:restir_level1,marbles:duration_flicker_level1,RIGHT,marbles:duration_flicker_level1,marbles:restir_level1,2.3462,239.6
yaru,117,marbles,marbles:motion_noise_level1,marbles:dlss_rr_level2,LEFT,marbles:motion_noise_level1,marbles:dlss_rr_level2,5.0209,240.01
yaru,118,pink_room,pink_room:judder_level1,pink_room:motion_noise_level0,RIGHT,pink_room:motion_noise_level0,pink_room:judder_level1,3.4542,240.01
yaru,119,pink_room,pink_room:judder_level2,pink_room:motion_resolution_level0,RIGHT,pink_room:motion_resolution_level0,pink_room:judder_level2,2.4792,240.03
yaru,120,classroom,classroom:judder_level2,classroom:temporal-resolution-multiplexing_level2,LEFT,classroom:judder_level2,classroom:temporal-resolution-multiplexing_level2,4.1042,240.01
yaru,121,classroom,classroom:motion_resolution_level0,classroom:dlss_rr_level0,LEFT,classroom:motion_resolution_level0,classroom:dlss_rr_level0,4.85,240.01
yaru,122,landscape,landscape:duration_flicker_level2,landscape:temporal-resolution-multiplexing_level2,RIGHT,landscape:temporal-resolution-multiplexing_level2,landscape:duration_flicker_level2,2.1834,240.02
yaru,123,landscape,landscape:restir_level2,landscape:motion_noise_level1,RIGHT,landscape:motion_noise_level1,landscape:restir_level2,7.9384,239.98
yaru,124,pink_room,pink_room:stutter_level2,pink_room:noise_colors_level1,LEFT,pink_room:stutter_level2,pink_room:noise_colors_level1,3.0792,240.01
yaru,125,marbles,marbles:motion_noise_level1,marbles:dlss_rr_level1,LEFT,marbles:motion_noise_level1,marbles:dlss_rr_level1,6.2135,239.97
yaru,126,classroom,classroom:judder_level2,classroom:temporal-resolution-multiplexing_level1,RIGHT,classroom:temporal-resolution-multiplexing_level1,classroom:judder_level2,1.992,239.97
yaru,127,bistro_exterior,bistro_exterior:motion_noise_level2,bistro_exterior:motion_resolution_level0,LEFT,bistro_exterior:motion_noise_level2,bistro_exterior:motion_resolution_level0,14.4395,239.97
yaru,128,bistro_exterior,bistro_exterior:restir_level1,bistro_exterior:temporal-resolution-multiplexing_level0,LEFT,bistro_exterior:restir_level1,bistro_exterior:temporal-resolution-multiplexing_level0,15.7563,239.97
yaru,129,classroom,classroom:judder_level2,classroom:dlss_rr_level2,LEFT,classroom:judder_level2,classroom:dlss_rr_level2,2.9755,239.97
yaru,130,bistro_exterior,bistro_exterior:duration_flicker_level1,bistro_exterior:judder_level0,RIGHT,bistro_exterior:judder_level0,bistro_exterior:duration_flicker_level1,2.375,240.02
yaru,131,bistro_exterior,bistro_exterior:temporal-resolution-multiplexing_level0,bistro_exterior:stutter_level0,RIGHT,bistro_exterior:stutter_level0,bistro_exterior:temporal-resolution-multiplexing_level0,4.1756,239.98
yaru,132,subway,subway:stutter_level2,subway:dlss_rr_level2,LEFT,subway:stutter_level2,subway:dlss_rr_level2,3.0255,239.98
yaru,133,zeroday,zeroday:judder_level0,zeroday:noise_colors_level2,LEFT,zeroday:judder_level0,zeroday:noise_colors_level2,4.3335,240.01
yaru,134,landscape,landscape:motion_resolution_level1,landscape:motion_resolution_level0,RIGHT,landscape:motion_resolution_level0,landscape:motion_resolution_level1,5.7841,239.97
yaru,135,classroom,classroom:duration_flicker_level0,classroom:judder_level2,RIGHT,classroom:judder_level2,classroom:duration_flicker_level0,2.1459,239.61
yaru,136,zeroday,zeroday:noise_colors_level0,zeroday:judder_level0,LEFT,zeroday:noise_colors_level0,zeroday:judder_level0,3.9422,239.98
yaru,137,zeroday,zeroday:stutter_level1,zeroday:stutter_level0,RIGHT,zeroday:stutter_level0,zeroday:stutter_level1,5.5339,239.98
yaru,138,pink_room,pink_room:stutter_level2,pink_room:dlss_rr_level2,LEFT,pink_room:stutter_level2,pink_room:dlss_rr_level2,3.8632,239.97
yaru,139,pink_room,pink_room:duration_flicker_level1,pink_room:dlss_rr_level0,RIGHT,pink_room:dlss_rr_level0,pink_room:duration_flicker_level1,3.8169,240.0
yaru,140,classroom,classroom:restir_level1,classroom:motion_resolution_level0,RIGHT,classroom:motion_resolution_level0,classroom:restir_level1,4.1257,239.98
yaru,141,bistro_interior,bistro_interior:dlss_rr_level2,bistro_interior:motion_resolution_level1,LEFT,bistro_interior:dlss_rr_level2,bistro_interior:motion_resolution_level1,3.0921,239.99
yaru,142,pink_room,pink_room:restir_level0,pink_room:motion_resolution_level0,LEFT,pink_room:restir_level0,pink_room:motion_resolution_level0,1.5503,239.98
yaru,143,attic,attic:restir_level0,attic:motion_resolution_level1,LEFT,attic:restir_level0,attic:motion_resolution_level1,5.8167,240.01
yaru,144,classroom,classroom:judder_level2,classroom:stutter_level2,LEFT,classroom:judder_level2,classroom:stutter_level2,2.9709,240.01
yaru,145,landscape,landscape:noise_colors_level0,landscape:temporal-resolution-multiplexing_level1,LEFT,landscape:noise_colors_level0,landscape:temporal-resolution-multiplexing_level1,2.3125,240.02
yaru,146,subway,subway:duration_flicker_level1,subway:temporal-resolution-multiplexing_level1,LEFT,subway:duration_flicker_level1,subway:temporal-resolution-multiplexing_level1,3.0668,240.01
yaru,147,bistro_interior,bistro_interior:temporal-resolution-multiplexing_level2,bistro_interior:dlss_rr_level0,RIGHT,bistro_interior:dlss_rr_level0,bistro_interior:temporal-resolution-multiplexing_level2,4.2756,239.98
yaru,148,marbles,marbles:dlss_rr_level1,marbles:duration_flicker_level1,LEFT,marbles:dlss_rr_level1,marbles:duration_flicker_level1,7.6343,239.85
yaru,149,pink_room,pink_room:motion_resolution_level1,pink_room:dlss_rr_level0,RIGHT,pink_room:dlss_rr_level0,pink_room:motion_resolution_level1,1.2835,240.0
yaru,150,pink_room,pink_room:temporal-resolution-multiplexing_level1,pink_room:stutter_level2,LEFT,pink_room:temporal-resolution-multiplexing_level1,pink_room:stutter_level2,1.7961,240.0
yaru,151,landscape,landscape:noise_colors_level0,landscape:motion_noise_level2,LEFT,landscape:noise_colors_level0,landscape:motion_noise_level2,1.8375,240.02
yaru,152,marbles,marbles:temporal-resolution-multiplexing_level2,marbles:duration_flicker_level2,RIGHT,marbles:duration_flicker_level2,marbles:temporal-resolution-multiplexing_level2,3.475,239.75
yaru,153,marbles,marbles:noise_colors_level2,marbles:motion_resolution_level1,LEFT,marbles:noise_colors_level2,marbles:motion_resolution_level1,2.4169,239.99
yaru,154,pink_room,pink_room:stutter_level2,pink_room:temporal-resolution-multiplexing_level2,LEFT,pink_room:stutter_level2,pink_room:temporal-resolution-multiplexing_level2,4.7042,240.01
yaru,155,bistro_interior,bistro_interior:judder_level1,bistro_interior:temporal-resolution-multiplexing_level1,LEFT,bistro_interior:judder_level1,bistro_interior:temporal-resolution-multiplexing_level1,3.2547,239.97
yaru,156,zeroday,zeroday:temporal-resolution-multiplexing_level1,zeroday:restir_level0,LEFT,zeroday:temporal-resolution-multiplexing_level1,zeroday:restir_level0,5.1423,239.97
yaru,157,landscape,landscape:noise_colors_level0,landscape:motion_noise_level0,RIGHT,landscape:motion_noise_level0,landscape:noise_colors_level0,7.5967,239.97
yaru,158,landscape,landscape:dlss_rr_level1,landscape:temporal-resolution-multiplexing_level2,RIGHT,landscape:temporal-resolution-multiplexing_level2,landscape:dlss_rr_level1,4.5209,240.01
yaru,159,marbles,marbles:stutter_level0,marbles:judder_level0,RIGHT,marbles:judder_level0,marbles:stutter_level0,5.0875,240.01
yaru,160,classroom,classroom:noise_colors_level1,classroom:judder_level2,RIGHT,classroom:judder_level2,classroom:noise_colors_level1,3.1667,240.02
yaru,161,classroom,classroom:stutter_level2,classroom:duration_flicker_level2,LEFT,classroom:stutter_level2,classroom:duration_flicker_level2,1.7702,239.62
yaru,162,landscape,landscape:motion_resolution_level2,landscape:stutter_level2,LEFT,landscape:motion_resolution_level2,landscape:stutter_level2,5.238,239.98
yaru,163,attic,attic:motion_noise_level1,attic:motion_noise_level0,LEFT,attic:motion_noise_level1,attic:motion_noise_level0,3.8,240.02
yaru,164,bistro_interior,bistro_interior:motion_resolution_level0,bistro_interior:dlss_rr_level2,RIGHT,bistro_interior:dlss_rr_level2,bistro_interior:motion_resolution_level0,3.175,240.01
yaru,165,bistro_interior,bistro_interior:noise_colors_level0,bistro_interior:temporal-resolution-multiplexing_level0,RIGHT,bistro_interior:temporal-resolution-multiplexing_level0,bistro_interior:noise_colors_level0,8.1301,239.98
yaru,166,landscape,landscape:noise_colors_level0,landscape:stutter_level1,RIGHT,landscape:stutter_level1,landscape:noise_colors_level0,4.8673,239.97
yaru,167,subway,subway:dlss_rr_level1,subway:motion_noise_level0,LEFT,subway:dlss_rr_level1,subway:motion_noise_level0,11.9305,239.98
yaru,168,marbles,marbles:motion_noise_level1,marbles:dlss_rr_level0,LEFT,marbles:motion_noise_level1,marbles:dlss_rr_level0,4.2339,239.98
yaru,169,marbles,marbles:duration_flicker_level1,marbles:duration_flicker_level0,RIGHT,marbles:duration_flicker_level0,marbles:duration_flicker_level1,3.3713,239.71
yaru,170,landscape,landscape:motion_noise_level1,landscape:judder_level1,LEFT,landscape:motion_noise_level1,landscape:judder_level1,6.9718,239.98
