SubjectID,TrialNumber,Scene,LeftCondition,RightCondition,ChosenSide,ChosenCondition,RejectedCondition,ResponseTime_sec,PresentationFPS
rafal,214,pink_room,pink_room:motion_resolution_level2,pink_room:temporal-resolution-multiplexing_level2,RIGHT,pink_room:temporal-resolution-multiplexing_level2,pink_room:motion_resolution_level2,4.5292,240.01
rafal,215,bistro_exterior,bistro_exterior:stutter_level2,bistro_exterior:duration_flicker_level1,RIGHT,bistro_exterior:duration_flicker_level1,bistro_exterior:stutter_level2,3.625,240.01
rafal,216,classroom,classroom:dlss_rr_level2,classroom:duration_flicker_level0,RIGHT,classroom:duration_flicker_level0,classroom:dlss_rr_level2,6.2761,239.97
rafal,217,pink_room,pink_room:dlss_rr_level1,pink_room:judder_level2,RIGHT,pink_room:judder_level2,pink_room:dlss_rr_level1,8.9178,239.98
rafal,218,classroom,classroom:duration_flicker_level1,classroom:motion_noise_level2,LEFT,classroom:duration_flicker_level1,classroom:motion_noise_level2,7.459,239.86
rafal,219,pink_room,pink_room:dlss_rr_level1,pink_room:judder_level0,RIGHT,pink_room:judder_level0,pink_room:dlss_rr_level1,4.0465,239.97
rafal,220,bistro_exterior,bistro_exterior:motion_resolution_level0,bistro_exterior:duration_flicker_level0,RIGHT,bistro_exterior:duration_flicker_level0,bistro_exterior:motion_resolution_level0,3.2209,240.02
rafal,221,bistro_interior,bistro_interior:noise_colors_level1,bistro_interior:duration_flicker_level2,RIGHT,bistro_interior:duration_flicker_level2,bistro_interior:noise_colors_level1,9.7084,240.01
rafal,222,bistro_interior,bistro_interior:duration_flicker_level2,bistro_interior:dlss_rr_level2,LEFT,bistro_interior:duration_flicker_level2,bistro_interior:dlss_rr_level2,2.3625,240.02
rafal,223,bistro_exterior,bistro_exterior:noise_colors_level2,bistro_exterior:duration_flicker_level1,RIGHT,bistro_exterior:duration_flicker_level1,bistro_exterior:noise_colors_level2,3.225,240.01
rafal,224,pink_room,pink_room:motion_resolution_level0,pink_room:dlss_rr_level1,LEFT,pink_room:motion_resolution_level0,pink_room:dlss_rr_level1,4.9258,239.97
rafal,225,pink_room,pink_room:restir_level2,pink_room:judder_level0,RIGHT,pink_room:judder_level0,pink_room:restir_level2,4.0542,240.02
rafal,226,bistro_exterior,bistro_exterior:judder_level0,bistro_exterior:restir_level0,RIGHT,bistro_exterior:restir_level0,bistro_exterior:judder_level0,3.1709,240.02
rafal,227,bistro_interior,bistro_interior:dlss_rr_level1,bistro_interior:motion_noise_level2,RIGHT,bistro_interior:motion_noise_level2,bistro_interior:dlss_rr_level1,3.25,240.01
rafal,228,bistro_exterior,bistro_exterior:judder_level1,bistro_exterior:restir_level1,LEFT,bistro_exterior:judder_level1,bistro_exterior:restir_level1,12.8959,240.0
rafal,229,bistro_interior,bistro_interior:stutter_level0,bistro_interior:judder_level1,LEFT,bistro_interior:stutter_level0,bistro_interior:judder_level1,9.263,239.99
rafal,230,bistro_interior,bistro_interior:noise_colors_level1,bistro_interior:noise_colors_level0,LEFT,bistro_interior:noise_colors_level1,bistro_interior:noise_colors_level0,3.3792,240.01
