SubjectID,TrialNumber,Scene,LeftCondition,RightCondition,ChosenSide,ChosenCondition,RejectedCondition,ResponseTime_sec,PresentationFPS
aqsa,23,attic,attic:duration_flicker_level1,attic:temporal-resolution-multiplexing_level1,RIGHT,attic:temporal-resolution-multiplexing_level1,attic:duration_flicker_level1,7.0342,239.84
aqsa,24,pink_room,pink_room:stutter_level1,pink_room:restir_level2,RIGHT,pink_room:restir_level2,pink_room:stutter_level1,2.75,240.01
aqsa,25,bistro_exterior,bistro_exterior:temporal-resolution-multiplexing_level2,bistro_exterior:dlss_rr_level2,LEFT,bistro_exterior:temporal-resolution-multiplexing_level2,bistro_exterior:dlss_rr_level2,4.3963,239.98
aqsa,26,bistro_interior,bistro_interior:temporal-resolution-multiplexing_level0,bistro_interior:motion_noise_level0,LEFT,bistro_interior:temporal-resolution-multiplexing_level0,bistro_interior:motion_noise_level0,12.8391,239.97
aqsa,27,attic,attic:motion_noise_level1,attic:motion_noise_level2,LEFT,attic:motion_noise_level1,attic:motion_noise_level2,1.925,240.03
aqsa,28,bistro_exterior,bistro_exterior:duration_flicker_level2,bistro_exterior:judder_level2,RIGHT,bistro_exterior:judder_level2,bistro_exterior:duration_flicker_level2,13.0875,240.0
aqsa,29,bistro_exterior,bistro_exterior:judder_level1,bistro_exterior:temporal-resolution-multiplexing_level0,LEFT,bistro_exterior:judder_level1,bistro_exterior:temporal-resolution-multiplexing_level0,15.7125,240.0
aqsa,30,zeroday,zeroday:temporal-resolution-multiplexing_level2,zeroday:restir_level2,LEFT,zeroday:temporal-resolution-multiplexing_level2,zeroday:restir_level2,2.4375,240.02
aqsa,31,attic,attic:judder_level2,attic:noise_colors_level2,LEFT,attic:judder_level2,attic:noise_colors_level2,4.9875,240.01
aqsa,32,bistro_exterior,bistro_exterior:restir_level0,bistro_exterior:motion_noise_level1,LEFT,bistro_exterior:restir_level0,bistro_exterior:motion_noise_level1,7.6547,239.99
aqsa,33,marbles,marbles:restir_level0,marbles:duration_flicker_level1,LEFT,marbles:restir_level0,marbles:duration_flicker_level1,11.6516,239.97
aqsa,34,attic,attic:duration_flicker_level1,attic:motion_noise_level2,RIGHT,attic:motion_noise_level2,attic:duration_flicker_level1,4.2583,239.79
aqsa,35,bistro_exterior,bistro_exterior:restir_level2,bistro_exterior:duration_flicker_level2,LEFT,bistro_exterior:restir_level2,bistro_exterior:duration_flicker_level2,3.4837,239.99
aqsa,36,pink_room,pink_room:judder_level1,pink_room:motion_noise_level0,LEFT,pink_room:judder_level1,pink_room:motion_noise_level0,4.225,240.02
aqsa,37,classroom,classroom:stutter_level2,classroom:noise_colors_level2,LEFT,classroom:stutter_level2,classroom:noise_colors_level2,1.725,240.03
aqsa,38,zeroday,zeroday:motion_noise_level0,zeroday:temporal-resolution-multiplexing_level1,LEFT,zeroday:motion_noise_level0,zeroday:temporal-resolution-multiplexing_level1,12.9892,239.97
aqsa,39,zeroday,zeroday:motion_noise_level2,zeroday:duration_flicker_level2,LEFT,zeroday:motion_noise_level2,zeroday:duration_flicker_level2,15.4933,239.98
aqsa,40,pink_room,pink_room:motion_resolution_level0,pink_room:stutter_level1,RIGHT,pink_room:stutter_level1,pink_room:motion_resolution_level0,4.6917,240.01
aqsa,41,subway,subway:restir_level0,subway:temporal-resolution-multiplexing_level2,RIGHT,subway:temporal-resolution-multiplexing_level2,subway:restir_level0,1.4709,240.04
aqsa,42,subway,subway:judder_level0,subway:duration_flicker_level0,LEFT,subway:judder_level0,subway:duration_flicker_level0,10.7348,239.97
aqsa,43,zeroday,zeroday:noise_colors_level1,zeroday:restir_level0,LEFT,zeroday:noise_colors_level1,zeroday:restir_level0,3.2338,239.98
aqsa,44,classroom,classroom:motion_noise_level0,classroom:restir_level1,LEFT,classroom:motion_noise_level0,classroom:restir_level1,3.1045,239.98
aqsa,45,pink_room,pink_room:temporal-resolution-multiplexing_level1,pink_room:temporal-resolution-multiplexing_level2,LEFT,pink_room:temporal-resolution-multiplexing_level1,pink_room:temporal-resolution-multiplexing_level2,3.1292,240.01
aqsa,46,subway,subway:restir_level0,subway:motion_resolution_level2,RIGHT,subway:motion_resolution_level2,subway:restir_level0,1.4793,240.0
aqsa,47,zeroday,zeroday:duration_flicker_level0,zeroday:temporal-resolution-multiplexing_level0,RIGHT,zeroday:temporal-resolution-multiplexing_level0,zeroday:duration_flicker_level0,19.9777,239.97
aqsa,48,marbles,marbles:duration_flicker_level0,marbles:restir_level1,RIGHT,marbles:restir_level1,marbles:duration_flicker_level0,2.7004,239.65
aqsa,49,pink_room,pink_room:restir_level0,pink_room:stutter_level1,RIGHT,pink_room:stutter_level1,pink_room:restir_level0,18.5065,239.97
aqsa,50,zeroday,zeroday:temporal-resolution-multiplexing_level2,zeroday:motion_resolution_level2,LEFT,zeroday:temporal-resolution-multiplexing_level2,zeroday:motion_resolution_level2,4.2625,240.01
aqsa,51,subway,subway:judder_level0,subway:noise_colors_level1,RIGHT,subway:noise_colors_level1,subway:judder_level0,8.8719,239.98
aqsa,52,bistro_interior,bistro_interior:restir_level1,bistro_interior:dlss_rr_level0,RIGHT,bistro_interior:dlss_rr_level0,bistro_interior:restir_level1,1.4292,240.03
aqsa,53,subway,subway:motion_noise_level1,subway:judder_level1,RIGHT,subway:judder_level1,subway:motion_noise_level1,2.0625,240.02
aqsa,54,marbles,marbles:temporal-resolution-multiplexing_level0,marbles:judder_level1,LEFT,marbles:temporal-resolution-multiplexing_level0,marbles:judder_level1,15.8501,240.0
aqsa,55,marbles,marbles:noise_colors_level0,marbles:motion_noise_level1,LEFT,marbles:noise_colors_level0,marbles:motion_noise_level1,15.2395,239.97
aqsa,56,attic,attic:motion_noise_level2,attic:dlss_rr_level0,RIGHT,attic:dlss_rr_level0,attic:motion_noise_level2,18.125,240.0
aqsa,57,zeroday,zeroday:temporal-resolution-multiplexing_level1,zeroday:dlss_rr_level1,RIGHT,zeroday:dlss_rr_level1,zeroday:temporal-resolution-multiplexing_level1,5.2792,240.01
aqsa,58,subway,subway:dlss_rr_level0,subway:motion_noise_level1,RIGHT,subway:motion_noise_level1,subway:dlss_rr_level0,8.45,240.01
aqsa,59,landscape,landscape:motion_resolution_level1,landscape:noise_colors_level0,RIGHT,landscape:noise_colors_level0,landscape:motion_resolution_level1,7.5834,240.01
aqsa,60,marbles,marbles:motion_resolution_level1,marbles:noise_colors_level1,RIGHT,marbles:noise_colors_level1,marbles:motion_resolution_level1,2.7919,239.99
aqsa,61,subway,subway:judder_level1,subway:duration_flicker_level2,LEFT,subway:judder_level1,subway:duration_flicker_level2,4.5625,240.01
aqsa,62,classroom,classroom:temporal-resolution-multiplexing_level2,classroom:noise_colors_level2,LEFT,classroom:temporal-resolution-multiplexing_level2,classroom:noise_colors_level2,3.5585,240.01
aqsa,63,classroom,classroom:stutter_level0,classroom:dlss_rr_level0,RIGHT,classroom:dlss_rr_level0,classroom:stutter_level0,8.3459,240.0
aqsa,64,attic,attic:motion_noise_level1,attic:temporal-resolution-multiplexing_level2,LEFT,attic:motion_noise_level1,attic:temporal-resolution-multiplexing_level2,2.175,240.03
aqsa,65,attic,attic:duration_flicker_level1,attic:noise_colors_level0,LEFT,attic:duration_flicker_level1,attic:noise_colors_level0,7.5625,240.01
aqsa,66,marbles,marbles:motion_resolution_level2,marbles:noise_colors_level1,RIGHT,marbles:noise_colors_level1,marbles:motion_resolution_level2,3.3,240.01
aqsa,67,pink_room,pink_room:noise_colors_level1,pink_room:temporal-resolution-multiplexing_level2,LEFT,pink_room:noise_colors_level1,pink_room:temporal-resolution-multiplexing_level2,4.8542,240.01
aqsa,68,subway,subway:motion_noise_level1,subway:judder_level2,RIGHT,subway:judder_level2,subway:motion_noise_level1,2.4626,240.01
aqsa,69,attic,attic:motion_noise_level2,attic:noise_colors_level1,RIGHT,attic:noise_colors_level1,attic:motion_noise_level2,23.5625,240.0
aqsa,70,subway,subway:stutter_level0,subway:judder_level0,LEFT,subway:stutter_level0,subway:judder_level0,17.7981,239.97
aqsa,71,bistro_exterior,bistro_exterior:motion_noise_level1,bistro_exterior:duration_flicker_level2,LEFT,bistro_exterior:motion_noise_level1,bistro_exterior:duration_flicker_level2,4.4005,239.96
aqsa,72,classroom,classroom:motion_noise_level2,classroom:restir_level1,LEFT,classroom:motion_noise_level2,classroom:restir_level1,5.2125,240.01
aqsa,73,bistro_exterior,bistro_exterior:dlss_rr_level0,bistro_exterior:motion_noise_level1,RIGHT,bistro_exterior:motion_noise_level1,bistro_exterior:dlss_rr_level0,4.325,240.01
aqsa,74,marbles,marbles:restir_level1,marbles:judder_level0,RIGHT,marbles:judder_level0,marbles:restir_level1,10.3042,240.0
aqsa,75,bistro_exterior,bistro_exterior:dlss_rr_level1,bistro_exterior:motion_noise_level1,RIGHT,bistro_exterior:motion_noise_level1,bistro_exterior:dlss_rr_level1,4.3959,240.01
aqsa,76,zeroday,zeroday:stutter_level1,zeroday:temporal-resolution-multiplexing_level0,LEFT,zeroday:stutter_level1,zeroday:temporal-resolution-multiplexing_level0,28.4812,239.98
aqsa,77,classroom,classroom:restir_level0,classroom:stutter_level0,RIGHT,classroom:stutter_level0,classroom:restir_level0,3.8047,239.98
aqsa,78,bistro_exterior,bistro_exterior:noise_colors_level2,bistro_exterior:duration_flicker_level2,RIGHT,bistro_exterior:duration_flicker_level2,bistro_exterior:noise_colors_level2,3.0125,240.02
aqsa,79,marbles,marbles:motion_noise_level2,marbles:stutter_level0,RIGHT,marbles:stutter_level0,marbles:motion_noise_level2,18.7148,239.97
aqsa,80,classroom,classroom:stutter_level0,classroom:stutter_level1,RIGHT,classroom:stutter_level1,classroom:stutter_level0,10.0834,240.0
aqsa,81,classroom,classroom:duration_flicker_level0,classroom:noise_colors_level2,LEFT,classroom:duration_flicker_level0,classroom:noise_colors_level2,3.9494,239.81
aqsa,82,marbles,marbles:noise_colors_level0,marbles:judder_level0,LEFT,marbles:noise_colors_level0,marbles:judder_level0,4.6625,240.01
aqsa,83,classroom,classroom:motion_noise_level1,classroom:motion_noise_level0,RIGHT,classroom:motion_noise_level0,classroom:motion_noise_level1,2.8876,240.02
aqsa,84,marbles,marbles:stutter_level0,marbles:restir_level1,LEFT,marbles:stutter_level0,marbles:restir_level1,14.731,239.97
aqsa,85,subway,subway:restir_level2,subway:motion_noise_level2,LEFT,subway:restir_level2,subway:motion_noise_level2,1.7962,239.96
aqsa,86,subway,subway:temporal-resolution-multiplexing_level0,subway:motion_noise_level0,LEFT,subway:temporal-resolution-multiplexing_level0,subway:motion_noise_level0,2.4959,240.01
aqsa,87,zeroday,zeroday:judder_level1,zeroday:temporal-resolution-multiplexing_level0,LEFT,zeroday:judder_level1,zeroday:temporal-resolution-multiplexing_level0,3.5959,240.01
aqsa,88,pink_room,pink_room:temporal-resolution-multiplexing_level2,pink_room:motion_resolution_level1,RIGHT,pink_room:motion_resolution_level1,pink_room:temporal-resolution-multiplexing_level2,3.8417,240.0
aqsa,89,bistro_interior,bistro_interior:stutter_level2,bistro_interior:judder_level0,RIGHT,bistro_interior:judder_level0,bistro_interior:stutter_level2,3.9796,239.99
aqsa,90,pink_room,pink_room:motion_resolution_level2,pink_room:duration_flicker_level0,RIGHT,pink_room:duration_flicker_level0,pink_room:motion_resolution_level2,1.5375,240.02
aqsa,91,attic,attic:dlss_rr_level1,attic:motion_noise_level1,RIGHT,attic:motion_noise_level1,attic:dlss_rr_level1,5.975,240.01
aqsa,92,bistro_exterior,bistro_exterior:noise_colors_level0,bistro_exterior:motion_noise_level0,RIGHT,bistro_exterior:motion_noise_level0,bistro_exterior:noise_colors_level0,8.8584,240.0
aqsa,93,bistro_exterior,bistro_exterior:noise_colors_level0,bistro_exterior:stutter_level1,LEFT,bistro_exterior:noise_colors_level0,bistro_exterior:stutter_level1,8.5087,240.0
aqsa,94,landscape,landscape:judder_level2,landscape:noise_colors_level0,LEFT,landscape:judder_level2,landscape:noise_colors_level0,8.2887,239.97
aqsa,95,pink_room,pink_room:motion_noise_level2,pink_room:judder_level1,RIGHT,pink_room:judder_level1,pink_room:motion_noise_level2,7.5504,239.99
aqsa,96,landscape,landscape:stutter_level1,landscape:judder_level1,RIGHT,landscape:judder_level1,landscape:stutter_level1,17.7481,239.97
aqsa,97,landscape,landscape:motion_resolution_level0,landscape:dlss_rr_level1,LEFT,landscape:motion_resolution_level0,landscape:dlss_rr_level1,11.4473,239.97
aqsa,98,pink_room,pink_room:judder_level0,pink_room:stutter_level0,LEFT,pink_room:judder_level0,pink_room:stutter_level0,19.615,239.97
aqsa,99,subway,subway:temporal-resolution-multiplexing_level0,subway:stutter_level0,RIGHT,subway:stutter_level0,subway:temporal-resolution-multiplexing_level0,1.7542,240.02
aqsa,100,bistro_exterior,bistro_exterior:temporal-resolution-multiplexing_level0,bistro_exterior:duration_flicker_level0,LEFT,bistro_exterior:temporal-resolution-multiplexing_level0,bistro_exterior:duration_flicker_level0,8.5095,239.97
aqsa,101,classroom,classroom:dlss_rr_level1,classroom:stutter_level0,RIGHT,classroom:stutter_level0,classroom:dlss_rr_level1,4.4588,239.99
aqsa,102,bistro_interior,bistro_interior:stutter_level2,bistro_interior:dlss_rr_level1,RIGHT,bistro_interior:dlss_rr_level1,bistro_interior:stutter_level2,7.376,239.98
aqsa,103,pink_room,pink_room:temporal-resolution-multiplexing_level2,pink_room:judder_level2,RIGHT,pink_room:judder_level2,pink_room:temporal-resolution-multiplexing_level2,5.0048,239.98
aqsa,104,pink_room,pink_room:temporal-resolution-multiplexing_level2,pink_room:duration_flicker_level1,LEFT,pink_room:temporal-resolution-multiplexing_level2,pink_room:duration_flicker_level1,2.4546,239.98
aqsa,105,bistro_exterior,bistro_exterior:dlss_rr_level2,bistro_exterior:motion_resolution_level2,LEFT,bistro_exterior:dlss_rr_level2,bistro_exterior:motion_resolution_level2,1.3417,240.0
aqsa,106,marbles,marbles:dlss_rr_level2,marbles:stutter_level1,RIGHT,marbles:stutter_level1,marbles:dlss_rr_level2,18.625,240.0
aqsa,107,classroom,classroom:motion_noise_level0,classroom:judder_level0,LEFT,classroom:motion_noise_level0,classroom:judder_level0,9.7792,240.01
aqsa,108,pink_room,pink_room:temporal-resolution-multiplexing_level2,pink_room:stutter_level2,RIGHT,pink_room:stutter_level2,pink_room:temporal-resolution-multiplexing_level2,5.0881,239.98
aqsa,109,landscape,landscape:motion_resolution_level2,landscape:noise_colors_level0,RIGHT,landscape:noise_colors_level0,landscape:motion_resolution_level2,2.7087,239.99
aqsa,110,attic,attic:duration_flicker_level2,attic:judder_level2,RIGHT,attic:judder_level2,attic:duration_flicker_level2,2.9751,240.01
aqsa,111,subway,subway:restir_level1,subway:motion_noise_level2,LEFT,subway:restir_level1,subway:motion_noise_level2,2.0625,240.02
aqsa,112,classroom,classroom:temporal-resolution-multiplexing_level2,classroom:motion_resolution_level2,LEFT,classroom:temporal-resolution-multiplexing_level2,classroom:motion_resolution_level2,1.3375,240.02
aqsa,113,bistro_interior,bistro_interior:noise_colors_level0,bistro_interior:motion_noise_level0,RIGHT,bistro_interior:motion_noise_level0,bistro_interior:noise_colors_level0,12.7298,239.99
aqsa,114,attic,attic:restir_level1,attic:motion_noise_level1,RIGHT,attic:motion_noise_level1,attic:restir_level1,5.625,240.01
aqsa,115,attic,attic:stutter_level0,attic:motion_noise_level0,LEFT,attic:stutter_level0,attic:motion_noise_level0,18.9091,239.99
aqsa,116,landscape,landscape:motion_resolution_level1,landscape:restir_level1,LEFT,landscape:motion_resolution_level1,landscape:restir_level1,8.9709,240.01
aqsa,117,subway,subway:stutter_level1,subway:judder_level2,LEFT,subway:stutter_level1,subway:judder_level2,4.3125,240.01
aqsa,118,bistro_exterior,bistro_exterior:motion_noise_level1,bistro_exterior:noise_colors_level0,LEFT,bistro_exterior:motion_noise_level1,bistro_exterior:noise_colors_level0,5.2007,239.98
aqsa,119,bistro_exterior,bistro_exterior:restir_level1,bistro_exterior:duration_flicker_level2,LEFT,bistro_exterior:restir_level1,bistro_exterior:duration_flicker_level2,3.4671,239.99
aqsa,120,marbles,marbles:restir_level1,marbles:temporal-resolution-multiplexing_level2,RIGHT,marbles:temporal-resolution-multiplexing_level2,marbles:restir_level1,12.9435,240.01
aqsa,121,bistro_exterior,bistro_exterior:motion_resolution_level2,bistro_exterior:duration_flicker_level2,RIGHT,bistro_exterior:duration_flicker_level2,bistro_exterior:motion_resolution_level2,13.5352,239.97
aqsa,122,subway,subway:motion_resolution_level0,subway:stutter_level0,RIGHT,subway:stutter_level0,subway:motion_resolution_level0,31.4001,240.0
aqsa,123,pink_room,pink_room:restir_level1,pink_room:dlss_rr_level0,LEFT,pink_room:restir_level1,pink_room:dlss_rr_level0,25.4678,239.99
aqsa,124,marbles,marbles:judder_level2,marbles:stutter_level1,RIGHT,marbles:stutter_level1,marbles:judder_level2,23.7968,239.99
aqsa,125,zeroday,zeroday:temporal-resolution-multiplexing_level0,zeroday:duration_flicker_level1,RIGHT,zeroday:duration_flicker_level1,zeroday:temporal-resolution-multiplexing_level0,17.6293,240.0
aqsa,126,pink_room,pink_room:noise_colors_level2,pink_room:stutter_level1,RIGHT,pink_room:stutter_level1,pink_room:noise_colors_level2,5.3175,239.98
aqsa,127,subway,subway:temporal-resolution-multiplexing_level0,subway:motion_resolution_level1,LEFT,subway:temporal-resolution-multiplexing_level0,subway:motion_resolution_level1,19.0084,240.0
aqsa,128,zeroday,zeroday:motion_noise_level2,zeroday:restir_level0,RIGHT,zeroday:restir_level0,zeroday:motion_noise_level2,19.8181,239.99
aqsa,129,landscape,landscape:noise_colors_level0,landscape:dlss_rr_level1,LEFT,landscape:noise_colors_level0,landscape:dlss_rr_level1,29.1228,239.98
aqsa,130,zeroday,zeroday:motion_resolution_level0,zeroday:temporal-resolution-multiplexing_level0,RIGHT,zeroday:temporal-resolution-multiplexing_level0,zeroday:motion_resolution_level0,10.8848,239.97
aqsa,131,landscape,landscape:judder_level0,landscape:dlss_rr_level1,LEFT,landscape:judder_level0,landscape:dlss_rr_level1,24.3864,239.97
aqsa,132,classroom,classroom:stutter_level0,classroom:noise_colors_level0,RIGHT,classroom:noise_colors_level0,classroom:stutter_level0,28.691,239.97
aqsa,133,landscape,landscape:restir_level0,landscape:restir_level1,RIGHT,landscape:restir_level1,landscape:restir_level0,25.0158,239.97
aqsa,134,bistro_exterior,bistro_exterior:noise_colors_level1,bistro_exterior:motion_noise_level1,RIGHT,bistro_exterior:motion_noise_level1,bistro_exterior:noise_colors_level1,19.8266,239.98
aqsa,135,bistro_interior,bistro_interior:motion_resolution_level2,bistro_interior:dlss_rr_level1,RIGHT,bistro_interior:dlss_rr_level1,bistro_interior:motion_resolution_level2,7.7426,239.98
aqsa,136,landscape,landscape:stutter_level1,landscape:stutter_level0,RIGHT,landscape:stutter_level0,landscape:stutter_level1,36.0463,239.97
aqsa,137,attic,attic:motion_noise_level1,attic:duration_flicker_level2,LEFT,attic:motion_noise_level1,attic:duration_flicker_level2,18.0459,240.0
aqsa,138,attic,attic:judder_level2,attic:restir_level0,LEFT,attic:judder_level2,attic:restir_level0,10.6875,240.01
aqsa,139,marbles,marbles:stutter_level1,marbles:dlss_rr_level1,LEFT,marbles:stutter_level1,marbles:dlss_rr_level1,19.6567,239.97
aqsa,140,bistro_exterior,bistro_exterior:temporal-resolution-multiplexing_level0,bistro_exterior:noise_colors_level0,RIGHT,bistro_exterior:noise_colors_level0,bistro_exterior:temporal-resolution-multiplexing_level0,30.2956,239.97
aqsa,141,bistro_interior,bistro_interior:noise_colors_level0,bistro_interior:duration_flicker_level0,RIGHT,bistro_interior:duration_flicker_level0,bistro_interior:noise_colors_level0,25.8324,239.97
aqsa,142,attic,attic:motion_resolution_level0,attic:judder_level0,RIGHT,attic:judder_level0,attic:motion_resolution_level0,24.3859,239.98
aqsa,143,subway,subway:judder_level1,subway:dlss_rr_level2,LEFT,subway:judder_level1,subway:dlss_rr_level2,9.718,239.97
aqsa,144,attic,attic:judder_level0,attic:temporal-resolution-multiplexing_level0,RIGHT,attic:temporal-resolution-multiplexing_level0,attic:judder_level0,29.6745,239.97
aqsa,145,marbles,marbles:dlss_rr_level0,marbles:noise_colors_level0,RIGHT,marbles:noise_colors_level0,marbles:dlss_rr_level0,11.6133,239.99
aqsa,146,bistro_exterior,bistro_exterior:motion_resolution_level0,bistro_exterior:duration_flicker_level2,RIGHT,bistro_exterior:duration_flicker_level2,bistro_exterior:motion_resolution_level0,6.5709,240.01
aqsa,147,attic,attic:duration_flicker_level1,attic:judder_level0,RIGHT,attic:judder_level0,attic:duration_flicker_level1,4.0465,239.97
aqsa,148,landscape,landscape:stutter_level1,landscape:motion_noise_level2,RIGHT,landscape:motion_noise_level2,landscape:stutter_level1,28.5287,239.97
aqsa,149,subway,subway:motion_noise_level2,subway:restir_level0,LEFT,subway:motion_noise_level2,subway:restir_level0,8.2679,239.97
aqsa,150,classroom,classroom:noise_colors_level2,classroom:judder_level2,RIGHT,classroom:judder_level2,classroom:noise_colors_level2,4.4422,239.98
aqsa,151,landscape,landscape:duration_flicker_level0,landscape:dlss_rr_level1,RIGHT,landscape:dlss_rr_level1,landscape:duration_flicker_level0,10.789,239.97
aqsa,152,marbles,marbles:restir_level1,marbles:dlss_rr_level1,RIGHT,marbles:dlss_rr_level1,marbles:restir_level1,8.8387,239.97
aqsa,153,attic,attic:stutter_level1,attic:stutter_level0,LEFT,attic:stutter_level1,attic:stutter_level0,15.775,240.0
aqsa,154,landscape,landscape:motion_resolution_level1,landscape:dlss_rr_level0,RIGHT,landscape:dlss_rr_level0,landscape:motion_resolution_level1,5.6042,240.0
aqsa,155,landscape,landscape:stutter_level1,landscape:noise_colors_level1,RIGHT,landscape:noise_colors_level1,landscape:stutter_level1,9.6304,239.98
aqsa,156,zeroday,zeroday:motion_resolution_level2,zeroday:judder_level2,RIGHT,zeroday:judder_level2,zeroday:motion_resolution_level2,5.3882,239.97
aqsa,157,marbles,marbles:noise_colors_level2,marbles:temporal-resolution-multiplexing_level2,RIGHT,marbles:temporal-resolution-multiplexing_level2,marbles:noise_colors_level2,5.3008,239.97
aqsa,158,subway,subway:restir_level0,subway:stutter_level2,RIGHT,subway:stutter_level2,subway:restir_level0,8.1131,239.99
aqsa,159,zeroday,zeroday:temporal-resolution-multiplexing_level0,zeroday:temporal-resolution-multiplexing_level1,RIGHT,zeroday:temporal-resolution-multiplexing_level1,zeroday:temporal-resolution-multiplexing_level0,10.9389,239.97
aqsa,160,pink_room,pink_room:stutter_level1,pink_room:judder_level1,RIGHT,pink_room:judder_level1,pink_room:stutter_level1,23.8822,239.97
aqsa,161,marbles,marbles:motion_resolution_level2,marbles:stutter_level2,RIGHT,marbles:stutter_level2,marbles:motion_resolution_level2,4.9671,239.99
aqsa,162,subway,subway:noise_colors_level0,subway:judder_level2,LEFT,subway:noise_colors_level0,subway:judder_level2,5.9841,239.98
aqsa,163,zeroday,zeroday:motion_noise_level1,zeroday:temporal-resolution-multiplexing_level1,LEFT,zeroday:motion_noise_level1,zeroday:temporal-resolution-multiplexing_level1,5.8008,239.98
aqsa,164,bistro_exterior,bistro_exterior:duration_flicker_level0,bistro_exterior:stutter_level0,RIGHT,bistro_exterior:stutter_level0,bistro_exterior:duration_flicker_level0,9.0761,239.98
aqsa,165,landscape,landscape:temporal-resolution-multiplexing_level2,landscape:restir_level1,RIGHT,landscape:restir_level1,landscape:temporal-resolution-multiplexing_level2,6.5091,239.97
aqsa,166,subway,subway:judder_level2,subway:dlss_rr_level1,LEFT,subway:judder_level2,subway:dlss_rr_level1,10.7515,239.98
aqsa,167,subway,subway:restir_level0,subway:temporal-resolution-multiplexing_level1,RIGHT,subway:temporal-resolution-multiplexing_level1,subway:restir_level0,5.405,239.97
aqsa,168,pink_room,pink_room:restir_level1,pink_room:temporal-resolution-multiplexing_level2,RIGHT,pink_room:temporal-resolution-multiplexing_level2,pink_room:restir_level1,5.3417,240.01
aqsa,169,zeroday,zeroday:stutter_level0,zeroday:temporal-resolution-multiplexing_level1,LEFT,zeroday:stutter_level0,zeroday:temporal-resolution-multiplexing_level1,5.484,239.98
